M,MNi,max_LC,skew,CV_LC,mad,aslope,bslope,median,time
8.9,0.545,2.2884e+42,1.5273,0.68623,1.0373e+41,-2.2431e+40,8.2468e+40,1.01e+42,28.0
8.9,0.564,2.3995e+42,1.5282,0.69266,1.17e+41,-2.4357e+40,8.6465e+40,1.0431e+42,28.0
8.9,0.584,2.5177e+42,1.5294,0.69922,1.1177e+41,-2.6462e+40,9.0722e+40,1.0974e+42,28.0
8.9,0.604,2.6373e+42,1.5308,0.70558,1.2828e+41,-2.8646e+40,9.5028e+40,1.1303e+42,28.0
8.9,0.624,2.7586e+42,1.5324,0.71174,1.4552e+41,-2.8397e+40,1.0124e+41,1.1627e+42,27.5
8.9,0.644,2.8813e+42,1.5341,0.71772,1.635e+41,-3.0623e+40,1.0573e+41,1.1946e+42,27.5
8.9,0.663,2.999e+42,1.5358,0.72324,1.7022e+41,-3.2808e+40,1.1005e+41,1.2355e+42,27.5
8.9,0.683,3.1242e+42,1.5378,0.72889,1.7047e+41,-3.5182e+40,1.1464e+41,1.2855e+42,27.5
8.9,0.703,3.2506e+42,1.5398,0.73438,1.8936e+41,-3.4522e+40,1.2153e+41,1.3172e+42,27.0
8.9,0.723,3.3787e+42,1.542,0.73973,2.0893e+41,-3.692e+40,1.2631e+41,1.3485e+42,27.0
8.9,0.743,3.5079e+42,1.5443,0.74494,2.2917e+41,-3.939e+40,1.3114e+41,1.3792e+42,27.0
8.9,0.762,3.6317e+42,1.5465,0.74976,2.49e+41,-4.1803e+40,1.3576e+41,1.4081e+42,27.0
8.9,0.782,3.7631e+42,1.5489,0.75471,2.4652e+41,-4.4413e+40,1.4067e+41,1.462e+42,27.0
8.9,0.802,3.8957e+42,1.5513,0.75954,2.5494e+41,-4.7093e+40,1.4562e+41,1.5052e+42,27.0
8.9,0.822,4.0298e+42,1.5538,0.76425,2.765e+41,-4.5796e+40,1.5352e+41,1.5355e+42,26.5
8.9,0.842,4.165e+42,1.5564,0.76885,2.9866e+41,-4.8479e+40,1.5867e+41,1.5654e+42,26.5
8.9,0.861,4.2944e+42,1.5588,0.77313,3.2026e+41,-5.1091e+40,1.636e+41,1.5934e+42,26.5
8.9,0.881,4.4316e+42,1.5615,0.77752,3.4358e+41,-5.3907e+40,1.6882e+41,1.6224e+42,26.5
8.9,0.901,4.5698e+42,1.5642,0.78182,3.5887e+41,-5.679e+40,1.7408e+41,1.6597e+42,26.5
8.9,0.921,4.709e+42,1.5669,0.78603,3.5644e+41,-5.974e+40,1.7938e+41,1.7149e+42,26.5
8.9,0.941,4.8496e+42,1.5696,0.79014,3.7015e+41,-5.7641e+40,1.8835e+41,1.7541e+42,26.0
8.9,0.96,4.9843e+42,1.5722,0.79397,3.9327e+41,-6.0425e+40,1.9357e+41,1.7814e+42,26.0
8.9,0.98,5.1269e+42,1.575,0.79792,4.1814e+41,-6.3419e+40,1.9911e+41,1.8098e+42,26.0
8.9,1.0,5.2704e+42,1.5778,0.80179,4.4354e+41,-6.6476e+40,2.0468e+41,1.8378e+42,26.0
9.1,0.01,7.5548e+39,5.1141,0.32109,-6.5561e+38,-1.3609e+37,1.6495e+38,6.6395e+39,46.0
9.1,0.03,3.7004e+40,4.0533,0.3369,-2.2438e+39,-1.1239e+38,9.1866e+38,2.9692e+40,40.5
9.1,0.05,7.7027e+40,3.1834,0.36007,-3.8562e+39,-2.8538e+38,2.0393e+39,5.8417e+40,38.0
9.1,0.069,1.2203e+41,2.6586,0.38227,-5.2645e+39,-5.118e+38,3.3649e+39,8.8734e+40,36.5
9.1,0.089,1.7533e+41,2.3089,0.4045,-6.204e+39,-8.3244e+38,4.9719e+39,1.2247e+41,35.5
9.1,0.109,2.338e+41,2.0836,0.42528,-7.1252e+39,-1.1761e+39,6.824e+39,1.5806e+41,34.5
9.1,0.129,2.968e+41,1.9332,0.44462,-7.1505e+39,-1.658e+39,8.7912e+39,1.9426e+41,34.0
9.1,0.149,3.6385e+41,1.8293,0.46264,-6.6348e+39,-2.1892e+39,1.094e+40,2.3119e+41,33.5
9.1,0.168,4.3098e+41,1.7585,0.47865,-6.2404e+39,-2.7152e+39,1.3156e+40,2.6738e+41,33.0
9.1,0.188,5.0496e+41,1.7037,0.49444,-5.7403e+39,-3.3e+39,1.5654e+40,3.0632e+41,32.5
9.1,0.208,5.8211e+41,1.6629,0.50927,-5.4345e+39,-3.8927e+39,1.833e+40,3.4629e+41,32.0
9.1,0.228,6.6219e+41,1.632,0.52322,-1.1688e+39,-4.4792e+39,2.1187e+40,3.8307e+41,31.5
9.1,0.248,7.4506e+41,1.6082,0.53639,4.305e+38,-5.5223e+39,2.3837e+40,4.232e+41,31.5
9.1,0.267,8.2625e+41,1.5905,0.54824,9.5459e+37,-6.0747e+39,2.6866e+40,4.6376e+41,31.0
9.1,0.287,9.1407e+41,1.5758,0.56008,7.0913e+39,-7.255e+39,2.972e+40,4.9968e+41,31.0
9.1,0.307,1.0044e+42,1.5642,0.57134,6.4433e+39,-7.8517e+39,3.3198e+40,5.4379e+41,30.5
9.1,0.327,1.0968e+42,1.5549,0.58206,1.4792e+40,-9.1596e+39,3.6252e+40,5.7941e+41,30.5
9.1,0.347,1.1916e+42,1.5476,0.59229,1.6712e+40,-9.7122e+39,4.0049e+40,6.2193e+41,30.0
9.1,0.366,1.2834e+42,1.542,0.60159,2.2282e+40,-1.106e+40,4.3135e+40,6.5899e+41,30.0
9.1,0.386,1.3821e+42,1.5374,0.61097,3.2541e+40,-1.1534e+40,4.725e+40,6.9402e+41,29.5
9.1,0.406,1.4828e+42,1.5338,0.61996,3.0094e+40,-1.305e+40,5.0689e+40,7.4216e+41,29.5
9.1,0.426,1.5852e+42,1.5311,0.62859,4.119e+40,-1.4652e+40,5.4187e+40,7.7713e+41,29.5
9.1,0.446,1.6896e+42,1.529,0.63689,5.3158e+40,-1.5013e+40,5.8765e+40,8.116e+41,29.0
9.1,0.465,1.7903e+42,1.5276,0.64449,4.8598e+40,-1.6612e+40,6.2267e+40,8.6059e+41,29.0
9.1,0.485,1.8979e+42,1.5267,0.65221,6.1193e+40,-1.8375e+40,6.6006e+40,8.9509e+41,29.0
9.1,0.505,2.0072e+42,1.5262,0.65965,7.4604e+40,-1.8564e+40,7.1053e+40,9.291e+41,28.5
9.1,0.525,2.1182e+42,1.526,0.66684,8.1761e+40,-2.0395e+40,7.4979e+40,9.6967e+41,28.5
9.1,0.545,2.2307e+42,1.5262,0.67378,8.2683e+40,-2.2304e+40,7.8956e+40,1.0168e+42,28.5
9.1,0.564,2.3388e+42,1.5266,0.68018,9.6626e+40,-2.419e+40,8.2781e+40,1.0487e+42,28.5
9.1,0.584,2.4544e+42,1.5274,0.6867,1.1204e+41,-2.4122e+40,8.8448e+40,1.0819e+42,28.0
9.1,0.604,2.5713e+42,1.5283,0.69302,1.2466e+41,-2.6155e+40,9.2658e+40,1.1181e+42,28.0
9.1,0.624,2.6896e+42,1.5294,0.69915,1.193e+41,-2.8262e+40,9.6916e+40,1.1725e+42,28.0
9.1,0.644,2.8091e+42,1.5307,0.70511,1.3578e+41,-3.0443e+40,1.0122e+41,1.2054e+42,28.0
9.1,0.663,2.9241e+42,1.5321,0.71061,1.5207e+41,-2.9921e+40,1.0731e+41,1.2362e+42,27.5
9.1,0.683,3.0465e+42,1.5336,0.71624,1.6989e+41,-3.213e+40,1.118e+41,1.2682e+42,27.5
9.1,0.703,3.1701e+42,1.5353,0.72171,1.8335e+41,-3.4411e+40,1.1633e+41,1.3048e+42,27.5
9.1,0.723,3.2949e+42,1.5371,0.72705,1.7797e+41,-3.6763e+40,1.2091e+41,1.3605e+42,27.5
9.1,0.743,3.4208e+42,1.539,0.73224,1.9439e+41,-3.9184e+40,1.2552e+41,1.3945e+42,27.5
9.1,0.762,3.5418e+42,1.5409,0.73705,2.1269e+41,-3.8162e+40,1.3241e+41,1.4244e+42,27.0
9.1,0.782,3.6704e+42,1.543,0.74199,2.3257e+41,-4.0593e+40,1.3721e+41,1.4554e+42,27.0
9.1,0.802,3.8001e+42,1.5451,0.74681,2.5307e+41,-4.3092e+40,1.4206e+41,1.486e+42,27.0
9.1,0.822,3.9308e+42,1.5473,0.75152,2.6617e+41,-4.5658e+40,1.4694e+41,1.5242e+42,27.0
9.1,0.842,4.0625e+42,1.5496,0.75611,2.621e+41,-4.829e+40,1.5186e+41,1.5797e+42,27.0
9.1,0.861,4.1887e+42,1.5518,0.76038,2.7654e+41,-4.6646e+40,1.5958e+41,1.6144e+42,26.5
9.1,0.881,4.323e+42,1.5541,0.76478,2.9818e+41,-4.9271e+40,1.647e+41,1.6446e+42,26.5
9.1,0.901,4.4583e+42,1.5565,0.76907,3.2039e+41,-5.1959e+40,1.6984e+41,1.6744e+42,26.5
9.1,0.921,4.5945e+42,1.559,0.77328,3.4316e+41,-5.4712e+40,1.7503e+41,1.7039e+42,26.5
9.1,0.941,4.7317e+42,1.5614,0.77739,3.6647e+41,-5.7528e+40,1.8025e+41,1.7329e+42,26.5
9.1,0.96,4.8629e+42,1.5638,0.78122,3.8377e+41,-6.0262e+40,1.8525e+41,1.7656e+42,26.5
9.1,0.98,5.002e+42,1.5663,0.78517,3.8141e+41,-6.32e+40,1.9054e+41,1.8206e+42,26.5
9.1,1.0,5.1422e+42,1.5689,0.78904,3.8871e+41,-6.0778e+40,1.9971e+41,1.8662e+42,26.0
9.3,0.01,7.3348e+39,5.1337,0.32103,-6.5711e+38,-1.2007e+37,1.6015e+38,6.4823e+39,46.0
9.3,0.03,3.5958e+40,4.155,0.33486,-2.3221e+39,-1.004e+38,8.9273e+38,2.9132e+40,40.5
9.3,0.05,7.4886e+40,3.2962,0.35634,-3.6986e+39,-2.7957e+38,1.9566e+39,5.7091e+40,38.5
9.3,0.069,1.1868e+41,2.7587,0.37725,-5.0046e+39,-5.0296e+38,3.2278e+39,8.6792e+40,37.0
9.3,0.089,1.7056e+41,2.3917,0.3984,-5.84e+39,-8.1885e+38,4.7687e+39,1.1988e+41,36.0
9.3,0.109,2.275e+41,2.1508,0.41829,-6.9425e+39,-1.1602e+39,6.5443e+39,1.5511e+41,35.0
9.3,0.129,2.8886e+41,1.9876,0.43691,-7.0158e+39,-1.4964e+39,8.5563e+39,1.9083e+41,34.0
9.3,0.149,3.5419e+41,1.8736,0.45432,-8.2276e+39,-1.9799e+39,1.065e+40,2.2896e+41,33.5
9.3,0.168,4.196e+41,1.7953,0.46984,-7.7094e+39,-2.4573e+39,1.2809e+40,2.6453e+41,33.0
9.3,0.188,4.9169e+41,1.7342,0.48519,-5.8438e+39,-2.9872e+39,1.5243e+40,3.0157e+41,32.5
9.3,0.208,5.6687e+41,1.6884,0.49964,-4.4087e+39,-3.8513e+39,1.7573e+40,3.399e+41,32.5
9.3,0.228,6.4497e+41,1.6534,0.51326,-4.2701e+39,-4.4406e+39,2.031e+40,3.8029e+41,32.0
9.3,0.248,7.2577e+41,1.6263,0.52614,-3.2718e+39,-5.0138e+39,2.3221e+40,4.2051e+41,31.5
9.3,0.267,8.0489e+41,1.606,0.53776,1.2069e+39,-6.0206e+39,2.5751e+40,4.5577e+41,31.5
9.3,0.287,8.9061e+41,1.589,0.54938,5.9327e+38,-6.5985e+39,2.8959e+40,4.9879e+41,31.0
9.3,0.307,9.7858e+41,1.5754,0.56044,7.8302e+39,-7.785e+39,3.1817e+40,5.345e+41,31.0
9.3,0.327,1.0689e+42,1.5645,0.57099,6.616e+39,-8.3381e+39,3.533e+40,5.7918e+41,30.5
9.3,0.347,1.1612e+42,1.5557,0.58107,1.4902e+40,-9.6401e+39,3.838e+40,6.1482e+41,30.5
9.3,0.366,1.2509e+42,1.549,0.59023,1.9689e+40,-1.0068e+40,4.2043e+40,6.5218e+41,30.0
9.3,0.386,1.3472e+42,1.5432,0.59949,2.1535e+40,-1.1468e+40,4.5277e+40,6.9512e+41,30.0
9.3,0.406,1.4453e+42,1.5386,0.60837,3.1563e+40,-1.1873e+40,4.9411e+40,7.3027e+41,29.5
9.3,0.426,1.5454e+42,1.535,0.61691,3.2413e+40,-1.3362e+40,5.283e+40,7.7498e+41,29.5
9.3,0.446,1.6471e+42,1.5321,0.62512,3.9037e+40,-1.4932e+40,5.6306e+40,8.1428e+41,29.5
9.3,0.465,1.7454e+42,1.53,0.63264,5.0026e+40,-1.5129e+40,6.0709e+40,8.4725e+41,29.0
9.3,0.485,1.8506e+42,1.5284,0.64029,5.6148e+40,-1.6769e+40,6.4365e+40,8.8771e+41,29.0
9.3,0.505,1.9573e+42,1.5272,0.64766,5.7244e+40,-1.8487e+40,6.8073e+40,9.3353e+41,29.0
9.3,0.525,2.0654e+42,1.5265,0.65479,7.0147e+40,-2.0281e+40,7.1832e+40,9.6784e+41,29.0
9.3,0.545,2.1754e+42,1.5261,0.66169,8.3812e+40,-2.0356e+40,7.7004e+40,1.0017e+42,28.5
9.3,0.564,2.2811e+42,1.526,0.66804,8.5926e+40,-2.2112e+40,8.0744e+40,1.045e+42,28.5
9.3,0.584,2.3938e+42,1.5263,0.67452,8.9915e+40,-2.4032e+40,8.4729e+40,1.089e+42,28.5
9.3,0.604,2.5078e+42,1.5267,0.6808,1.0467e+41,-2.3854e+40,9.0374e+40,1.1226e+42,28.0
9.3,0.624,2.6234e+42,1.5274,0.6869,1.2013e+41,-2.5816e+40,9.4539e+40,1.1557e+42,28.0
9.3,0.644,2.7403e+42,1.5283,0.69283,1.3321e+41,-2.7848e+40,9.8749e+40,1.1915e+42,28.0
9.3,0.663,2.8526e+42,1.5292,0.6983,1.2713e+41,-2.9844e+40,1.0279e+41,1.2442e+42,28.0
9.3,0.683,2.9719e+42,1.5304,0.7039,1.4128e+41,-3.2012e+40,1.0708e+41,1.2793e+42,28.0
9.3,0.703,3.0926e+42,1.5317,0.70936,1.5829e+41,-3.1435e+40,1.1349e+41,1.3118e+42,27.5
9.3,0.723,3.2146e+42,1.5332,0.71467,1.7594e+41,-3.3627e+40,1.1797e+41,1.3439e+42,27.5
9.3,0.743,3.3378e+42,1.5347,0.71985,1.9423e+41,-3.5886e+40,1.2249e+41,1.3756e+42,27.5
9.3,0.762,3.4559e+42,1.5363,0.72465,1.9255e+41,-3.8093e+40,1.2682e+41,1.425e+42,27.5
9.3,0.782,3.5813e+42,1.538,0.72958,1.9713e+41,-4.048e+40,1.3141e+41,1.4708e+42,27.5
9.3,0.802,3.7078e+42,1.5399,0.73439,2.1607e+41,-3.9389e+40,1.3862e+41,1.5024e+42,27.0
9.3,0.822,3.8358e+42,1.5418,0.73908,2.356e+41,-4.1783e+40,1.434e+41,1.5336e+42,27.0
9.3,0.842,3.9647e+42,1.5437,0.74367,2.5571e+41,-4.4239e+40,1.4822e+41,1.5645e+42,27.0
9.3,0.861,4.0882e+42,1.5456,0.74793,2.7535e+41,-4.6632e+40,1.5283e+41,1.5934e+42,27.0
9.3,0.881,4.2191e+42,1.5477,0.75232,2.8327e+41,-4.9212e+40,1.5772e+41,1.6369e+42,27.0
9.3,0.901,4.351e+42,1.5498,0.75661,2.7914e+41,-5.1853e+40,1.6264e+41,1.6925e+42,27.0
9.3,0.921,4.484e+42,1.552,0.76081,2.9736e+41,-5.0055e+40,1.7083e+41,1.726e+42,26.5
9.3,0.941,4.6183e+42,1.5542,0.76492,3.1904e+41,-5.2684e+40,1.7594e+41,1.7561e+42,26.5
9.3,0.96,4.7467e+42,1.5563,0.76875,3.4013e+41,-5.5237e+40,1.8083e+41,1.7845e+42,26.5
9.3,0.98,4.8829e+42,1.5586,0.7727,3.6283e+41,-5.7983e+40,1.8601e+41,1.8139e+42,26.5
9.3,1.0,5.0199e+42,1.5609,0.77657,3.8606e+41,-6.0788e+40,1.9123e+41,1.8431e+42,26.5
9.5,0.01,7.1253e+39,5.1492,0.32103,-6.4814e+38,-1.1612e+37,1.5389e+38,6.3212e+39,46.5
9.5,0.03,3.4962e+40,4.2507,0.33303,-2.2611e+39,-9.8239e+37,8.573e+38,2.8454e+40,41.0
9.5,0.05,7.2847e+40,3.4073,0.35292,-3.9329e+39,-2.5145e+38,1.9034e+39,5.6193e+40,38.5
9.5,0.069,1.1549e+41,2.8603,0.3726,-5.3587e+39,-4.5309e+38,3.141e+39,8.5512e+40,37.0
9.5,0.089,1.6602e+41,2.4774,0.3927,-6.547e+39,-7.3992e+38,4.6419e+39,1.1842e+41,36.0
9.5,0.109,2.2148e+41,2.2214,0.41173,-7.2649e+39,-1.048e+39,6.3714e+39,1.5274e+41,35.0
9.5,0.129,2.8128e+41,2.0455,0.42963,-7.9883e+39,-1.4815e+39,8.2098e+39,1.8859e+41,34.5
9.5,0.149,3.4495e+41,1.9213,0.44645,-7.8354e+39,-1.9602e+39,1.0217e+40,2.2483e+41,34.0
9.5,0.168,4.0872e+41,1.8351,0.46147,-7.7965e+39,-2.4349e+39,1.2288e+40,2.6039e+41,33.5
9.5,0.188,4.7901e+41,1.7674,0.47639,-7.6977e+39,-2.9636e+39,1.4622e+40,2.9869e+41,33.0
9.5,0.208,5.5234e+41,1.7163,0.49045,-7.7987e+39,-3.5003e+39,1.7123e+40,3.3804e+41,32.5
9.5,0.228,6.2848e+41,1.6771,0.50374,-4.5008e+39,-4.0322e+39,1.9791e+40,3.7476e+41,32.0
9.5,0.248,7.0729e+41,1.6465,0.51633,-3.2069e+39,-4.9773e+39,2.2272e+40,4.1418e+41,32.0
9.5,0.267,7.8451e+41,1.6234,0.5277,-4.0987e+39,-5.48e+39,2.51e+40,4.5434e+41,31.5
9.5,0.287,8.6808e+41,1.6039,0.5391,2.0857e+39,-6.5512e+39,2.7772e+40,4.9006e+41,31.5
9.5,0.307,9.54e+41,1.5882,0.54996,1.0059e+39,-7.0958e+39,3.102e+40,5.3359e+41,31.0
9.5,0.327,1.042e+42,1.5755,0.56033,8.2633e+39,-8.2843e+39,3.388e+40,5.6929e+41,31.0
9.5,0.347,1.1322e+42,1.5652,0.57024,7.1793e+39,-8.791e+39,3.7424e+40,6.1381e+41,30.5
9.5,0.366,1.2197e+42,1.5572,0.57927,1.4216e+40,-1.0017e+40,4.0313e+40,6.4845e+41,30.5
9.5,0.386,1.3137e+42,1.5502,0.5884,2.2685e+40,-1.0454e+40,4.4154e+40,6.8427e+41,30.0
9.5,0.406,1.4095e+42,1.5446,0.59717,2.0388e+40,-1.1835e+40,4.7374e+40,7.3125e+41,30.0
9.5,0.426,1.5071e+42,1.54,0.6056,3.0167e+40,-1.3295e+40,5.0651e+40,7.6653e+41,30.0
9.5,0.446,1.6066e+42,1.5362,0.61372,3.7835e+40,-1.3633e+40,5.4922e+40,8.0429e+41,29.5
9.5,0.465,1.7025e+42,1.5334,0.62116,3.592e+40,-1.5091e+40,5.8201e+40,8.4969e+41,29.5
9.5,0.485,1.8051e+42,1.531,0.62873,4.7085e+40,-1.67e+40,6.1703e+40,8.8461e+41,29.5
9.5,0.505,1.9093e+42,1.5292,0.63604,5.9016e+40,-1.6885e+40,6.641e+40,9.1909e+41,29.0
9.5,0.525,2.0151e+42,1.5279,0.6431,5.6655e+40,-1.8557e+40,7.0087e+40,9.6817e+41,29.0
9.5,0.545,2.1223e+42,1.5269,0.64994,6.5284e+40,-2.0301e+40,7.3813e+40,1.0066e+42,29.0
9.5,0.564,2.2255e+42,1.5264,0.65624,7.7734e+40,-2.019e+40,7.8781e+40,1.039e+42,28.5
9.5,0.584,2.3357e+42,1.5261,0.66268,9.1532e+40,-2.198e+40,8.2679e+40,1.0728e+42,28.5
9.5,0.604,2.4472e+42,1.5261,0.66892,9.0509e+40,-2.3839e+40,8.6623e+40,1.1216e+42,28.5
9.5,0.624,2.56e+42,1.5263,0.67498,9.696e+40,-2.5766e+40,9.0612e+40,1.1633e+42,28.5
9.5,0.644,2.6741e+42,1.5267,0.68087,1.1174e+41,-2.5447e+40,9.6366e+40,1.1968e+42,28.0
9.5,0.663,2.7839e+42,1.5273,0.68631,1.264e+41,-2.7309e+40,1.0032e+41,1.2283e+42,28.0
9.5,0.683,2.9006e+42,1.5281,0.69189,1.4247e+41,-2.9332e+40,1.0452e+41,1.261e+42,28.0
9.5,0.703,3.0185e+42,1.5291,0.69732,1.3666e+41,-3.1421e+40,1.0877e+41,1.3158e+42,28.0
9.5,0.723,3.1376e+42,1.5301,0.70261,1.4647e+41,-3.3576e+40,1.1306e+41,1.3553e+42,28.0
9.5,0.743,3.2578e+42,1.5313,0.70777,1.6331e+41,-3.2831e+40,1.1956e+41,1.3879e+42,27.5
9.5,0.762,3.3734e+42,1.5326,0.71255,1.7986e+41,-3.4891e+40,1.238e+41,1.4185e+42,27.5
9.5,0.782,3.4961e+42,1.534,0.71746,1.9787e+41,-3.7121e+40,1.283e+41,1.4504e+42,27.5
9.5,0.802,3.6198e+42,1.5355,0.72225,2.0784e+41,-3.9413e+40,1.3283e+41,1.4905e+42,27.5
9.5,0.822,3.7446e+42,1.5371,0.72694,2.0243e+41,-4.1768e+40,1.3741e+41,1.5462e+42,27.5
9.5,0.842,3.8704e+42,1.5388,0.73151,2.1811e+41,-4.4184e+40,1.4202e+41,1.5809e+42,27.5
9.5,0.861,3.9912e+42,1.5404,0.73576,2.363e+41,-4.272e+40,1.4921e+41,1.6109e+42,27.0
9.5,0.881,4.1193e+42,1.5422,0.74014,2.5598e+41,-4.513e+40,1.54e+41,1.642e+42,27.0
9.5,0.901,4.2485e+42,1.5441,0.74443,2.7621e+41,-4.7599e+40,1.5882e+41,1.6728e+42,27.0
9.5,0.921,4.3786e+42,1.546,0.74862,2.9698e+41,-5.0128e+40,1.6368e+41,1.7032e+42,27.0
9.5,0.941,4.5096e+42,1.5479,0.75273,3.0142e+41,-5.2716e+40,1.6858e+41,1.7501e+42,27.0
9.5,0.96,4.6349e+42,1.5498,0.75655,2.9747e+41,-5.5228e+40,1.7326e+41,1.803e+42,27.0
9.5,0.98,4.7678e+42,1.5518,0.76049,3.1521e+41,-5.3142e+40,1.8165e+41,1.8369e+42,26.5
9.5,1.0,4.902e+42,1.5539,0.76436,3.3683e+41,-5.5765e+40,1.8675e+41,1.8671e+42,26.5
9.7,0.01,6.9256e+39,5.161,0.32108,-6.3419e+38,-1.1238e+37,1.4797e+38,6.1614e+39,47.0
9.7,0.03,3.401e+40,4.3405,0.3314,-2.2138e+39,-8.7947e+37,8.3399e+38,2.7811e+40,41.0
9.7,0.05,7.0897e+40,3.5163,0.34978,-3.7732e+39,-2.4736e+38,1.8284e+39,5.4936e+40,39.0
9.7,0.069,1.1243e+41,2.9626,0.3683,-5.1695e+39,-4.4709e+38,3.0167e+39,8.3735e+40,37.5
9.7,0.089,1.6167e+41,2.5656,0.38737,-6.1687e+39,-7.3066e+38,4.4577e+39,1.1594e+41,36.5
9.7,0.109,2.1574e+41,2.2952,0.40557,-7.4322e+39,-1.0378e+39,6.1177e+39,1.5029e+41,35.5
9.7,0.129,2.7402e+41,2.1068,0.42277,-7.51e+39,-1.3412e+39,7.9982e+39,1.8497e+41,34.5
9.7,0.149,3.3612e+41,1.9722,0.43899,-8.9832e+39,-1.7783e+39,9.9561e+39,2.2233e+41,34.0
9.7,0.168,3.983e+41,1.8781,0.45353,-8.9084e+39,-2.2106e+39,1.1976e+40,2.5737e+41,33.5
9.7,0.188,4.6686e+41,1.8036,0.468,-7.6748e+39,-2.6912e+39,1.4252e+40,2.9403e+41,33.0
9.7,0.208,5.3839e+41,1.7469,0.48168,-6.6358e+39,-3.4747e+39,1.6434e+40,3.3174e+41,33.0
9.7,0.228,6.1271e+41,1.7031,0.49464,-6.8737e+39,-4.0109e+39,1.8994e+40,3.715e+41,32.5
9.7,0.248,6.8962e+41,1.6687,0.50694,-7.087e+39,-4.5334e+39,2.1716e+40,4.1193e+41,32.0
9.7,0.267,7.6494e+41,1.6427,0.51806,-2.5694e+39,-5.4487e+39,2.4087e+40,4.4621e+41,32.0
9.7,0.287,8.4657e+41,1.6206,0.52922,-3.5566e+39,-5.9773e+39,2.7086e+40,4.8861e+41,31.5
9.7,0.307,9.3035e+41,1.6027,0.53988,2.7254e+39,-7.0575e+39,2.9765e+40,5.2429e+41,31.5
9.7,0.327,1.0164e+42,1.5881,0.55006,1.146e+39,-7.5655e+39,3.3048e+40,5.6834e+41,31.0
9.7,0.347,1.1043e+42,1.5761,0.55981,8.3851e+39,-8.7523e+39,3.5906e+40,6.0405e+41,31.0
9.7,0.366,1.1898e+42,1.5667,0.5687,9.1222e+39,-9.1484e+39,3.9329e+40,6.4453e+41,30.5
9.7,0.386,1.2816e+42,1.5585,0.5777,1.361e+40,-1.0426e+40,4.236e+40,6.8383e+41,30.5
9.7,0.406,1.3752e+42,1.5517,0.58634,2.2454e+40,-1.0804e+40,4.6221e+40,7.1919e+41,30.0
9.7,0.426,1.4706e+42,1.5461,0.59466,1.8856e+40,-1.2164e+40,4.9426e+40,7.6737e+41,30.0
9.7,0.446,1.5676e+42,1.5415,0.60268,2.8372e+40,-1.3599e+40,5.2684e+40,8.0279e+41,30.0
9.7,0.465,1.6613e+42,1.5378,0.61004,3.8126e+40,-1.379e+40,5.6796e+40,8.3605e+41,29.5
9.7,0.485,1.7616e+42,1.5347,0.61752,3.6029e+40,-1.529e+40,6.0222e+40,8.8376e+41,29.5
9.7,0.505,1.8634e+42,1.5322,0.62476,4.3741e+40,-1.6862e+40,6.3699e+40,9.2197e+41,29.5
9.7,0.525,1.9667e+42,1.5302,0.63176,5.5245e+40,-1.6962e+40,6.8405e+40,9.5669e+41,29.0
9.7,0.545,2.0715e+42,1.5287,0.63854,6.5651e+40,-1.8588e+40,7.2051e+40,9.9281e+41,29.0
9.7,0.564,2.1724e+42,1.5276,0.64478,5.9434e+40,-2.0197e+40,7.5558e+40,1.0435e+42,29.0
9.7,0.584,2.2799e+42,1.5268,0.65116,7.199e+40,-2.1956e+40,7.9293e+40,1.078e+42,29.0
9.7,0.604,2.3888e+42,1.5263,0.65736,8.5222e+40,-2.1814e+40,8.4562e+40,1.1121e+42,28.5
9.7,0.624,2.4992e+42,1.5261,0.66338,9.912e+40,-2.3614e+40,8.8466e+40,1.1458e+42,28.5
9.7,0.644,2.6108e+42,1.5261,0.66923,9.5906e+40,-2.5478e+40,9.2413e+40,1.1969e+42,28.5
9.7,0.663,2.7179e+42,1.5263,0.67464,1.0235e+41,-2.7309e+40,9.6202e+40,1.2361e+42,28.5
9.7,0.683,2.8318e+42,1.5267,0.68018,1.1708e+41,-2.93e+40,1.0023e+41,1.2697e+42,28.5
9.7,0.703,2.9472e+42,1.5272,0.68559,1.3242e+41,-2.8799e+40,1.0621e+41,1.3028e+42,28.0
9.7,0.723,3.0638e+42,1.528,0.69085,1.4839e+41,-3.0813e+40,1.1041e+41,1.3356e+42,28.0
9.7,0.743,3.1814e+42,1.5288,0.69598,1.4713e+41,-3.2888e+40,1.1464e+41,1.3858e+42,28.0
9.7,0.762,3.2942e+42,1.5297,0.70074,1.497e+41,-3.4916e+40,1.187e+41,1.43e+42,28.0
9.7,0.782,3.4139e+42,1.5308,0.70563,1.663e+41,-3.711e+40,1.2301e+41,1.4628e+42,28.0
9.7,0.802,3.535e+42,1.532,0.71041,1.8347e+41,-3.6148e+40,1.2973e+41,1.4952e+42,27.5
9.7,0.822,3.6572e+42,1.5333,0.71508,2.0121e+41,-3.8349e+40,1.3421e+41,1.5272e+42,27.5
9.7,0.842,3.7804e+42,1.5347,0.71964,2.1951e+41,-4.0609e+40,1.3873e+41,1.5589e+42,27.5
9.7,0.861,3.8984e+42,1.5361,0.72388,2.1923e+41,-4.281e+40,1.4305e+41,1.6068e+42,27.5
9.7,0.881,4.0235e+42,1.5376,0.72825,2.1795e+41,-4.5184e+40,1.4764e+41,1.6584e+42,27.5
9.7,0.901,4.1495e+42,1.5392,0.73252,2.3669e+41,-4.7616e+40,1.5226e+41,1.6901e+42,27.5
