B,p10,Mint,Mniint,max_LC,skew,CV_LC,mad,aslope,bslope,median,time
5.5,0.2,0.5,0.8,9.5279e+44,6.8859,1.9817,1.1024e+44,-6.6167e+43,1.336e+44,1.4659e+43,5.445
5.5,0.2,1,0.1,3.6176e+44,3.3358,1.4016,6.5692e+43,-1.3022e+43,3.1321e+43,1.657e+43,9.405
5.5,0.2,1,0.3,3.8766e+44,3.4937,1.4354,6.8823e+43,-1.5236e+43,3.3515e+43,1.6356e+43,9.405
5.5,0.2,1,0.4,4.0037e+44,3.571,1.4512,7.0281e+43,-1.533e+43,3.6635e+43,1.6271e+43,8.91
5.5,0.2,1,0.5,4.1296e+44,3.6465,1.4663,7.1675e+43,-1.6455e+43,3.7778e+43,1.6198e+43,8.91
5.5,0.2,1,0.6,4.2526e+44,3.7199,1.4806,7.3008e+43,-1.7581e+43,3.8894e+43,1.6136e+43,8.91
5.5,0.2,1,0.8,4.4897e+44,3.8611,1.5076,7.5519e+43,-1.9818e+43,4.1043e+43,1.6037e+43,8.91
5.5,0.2,2,0.1,1.6013e+44,1.8535,0.97624,2.7424e+43,-2.5643e+42,9.4403e+42,2.9963e+43,14.355
5.5,0.2,2,0.3,1.7302e+44,1.9378,1.0099,3.033e+43,-3.199e+42,1.0208e+43,2.9359e+43,14.355
5.5,0.2,2,0.4,1.7948e+44,1.9815,1.0256,3.2156e+43,-3.2812e+42,1.0989e+43,2.8641e+43,13.86
5.5,0.2,2,0.5,1.8591e+44,2.0252,1.0405,3.3899e+43,-3.6375e+42,1.139e+43,2.7978e+43,13.86
5.5,0.2,2,0.6,1.9224e+44,2.0686,1.0548,3.5565e+43,-4.0065e+42,1.1787e+43,2.7363e+43,13.86
5.5,0.2,2,0.8,2.0479e+44,2.1538,1.0815,3.8694e+43,-4.4407e+42,1.3061e+43,2.6262e+43,13.365
5.5,0.2,3,0.1,9.8063e+43,1.5021,0.73538,6.8731e+42,-9.7982e+41,4.4835e+42,3.8849e+43,18.81
5.5,0.2,3,0.3,1.0643e+44,1.536,0.7698,8.7258e+42,-1.1785e+42,5.0085e+42,3.8966e+43,18.315
5.5,0.2,3,0.4,1.1066e+44,1.5568,0.78591,1.0112e+43,-1.2357e+42,5.3619e+42,3.8534e+43,17.82
5.5,0.2,3,0.5,1.1489e+44,1.5792,0.80129,1.1484e+43,-1.4074e+42,5.5731e+42,3.8096e+43,17.82
5.5,0.2,3,0.6,1.1911e+44,1.6027,0.81597,1.2749e+43,-1.4631e+42,5.9543e+42,3.7744e+43,17.325
5.5,0.2,3,0.8,1.275e+44,1.6519,0.84349,1.4462e+43,-1.6952e+42,6.5817e+42,3.7801e+43,16.83
5.5,0.2,5,0.1,5.2201e+43,1.6041,0.44554,-1.5331e+42,-2.534e+41,1.774e+42,3.4568e+43,25.74
5.5,0.2,5,0.3,5.6895e+43,1.5609,0.47755,-1.3895e+42,-3.0454e+41,2.0165e+42,3.6111e+43,24.75
5.5,0.2,5,0.4,5.9302e+43,1.5459,0.49301,-8.7213e+41,-3.6633e+41,2.1044e+42,3.6408e+43,24.75
5.5,0.2,5,0.5,6.1727e+43,1.5347,0.50797,-8.201e+41,-4.005e+41,2.239e+42,3.7152e+43,24.255
5.5,0.2,5,0.6,6.4162e+43,1.5268,0.52242,-2.5296e+41,-4.3498e+41,2.3801e+42,3.7363e+43,23.76
5.5,0.2,5,0.8,6.905e+43,1.5193,0.54986,3.7961e+41,-5.0154e+41,2.6827e+42,3.8238e+43,22.77
5.5,0.2,7,0.1,3.422e+43,2.3238,0.29971,-1.6408e+42,-1.0939e+41,9.3885e+41,2.6921e+43,32.175
5.5,0.2,7,0.3,3.7366e+43,2.0699,0.32378,-1.6043e+42,-1.3041e+41,1.0778e+42,2.8425e+43,30.69
5.5,0.2,7,0.4,3.8988e+43,1.9755,0.33611,-1.5129e+42,-1.4976e+41,1.1448e+42,2.9078e+43,30.195
5.5,0.2,7,0.5,4.0628e+43,1.8987,0.34836,-1.4646e+42,-1.559e+41,1.2358e+42,2.9758e+43,29.205
5.5,0.2,7,0.6,4.2284e+43,1.8364,0.36046,-1.4485e+42,-1.7673e+41,1.3106e+42,3.0453e+43,28.71
5.5,0.2,7,0.8,4.5629e+43,1.744,0.38407,-1.2057e+42,-2.2002e+41,1.4699e+42,3.1588e+43,27.72
5.5,0.2,10,0.1,2.1752e+43,5.8165,0.21945,-1.0644e+42,-3.949e+40,4.8306e+41,1.8924e+43,40.095
5.5,0.2,10,0.3,2.3774e+43,4.8854,0.23075,-1.1291e+42,-5.2784e+40,5.4965e+41,2.0294e+43,38.61
5.5,0.2,10,0.4,2.4823e+43,4.4567,0.23736,-1.1792e+42,-5.8735e+40,5.8993e+41,2.0983e+43,37.62
5.5,0.2,10,0.5,2.5886e+43,4.0707,0.24438,-1.1823e+42,-6.4987e+40,6.3292e+41,2.1615e+43,36.63
5.5,0.2,10,0.6,2.6964e+43,3.73,0.25171,-1.1523e+42,-7.1202e+40,6.7879e+41,2.2201e+43,35.64
5.5,0.2,10,0.8,2.9155e+43,3.176,0.26705,-1.221e+42,-8.2183e+40,7.7999e+41,2.3471e+43,33.66
10,0.2,0.4,0.1,5.3767e+44,7.9027,2.2261,5.6124e+43,-4.1239e+43,6.2576e+43,4.4651e+42,4.455
10,0.2,0.4,0.3,5.761e+44,8.1987,2.2661,5.8508e+43,-4.5452e+43,6.6678e+43,4.4913e+42,4.455
10,0.2,0.4,0.4,5.9477e+44,8.3486,2.2858,5.9587e+43,-4.7529e+43,6.8702e+43,4.5048e+42,4.455
10,0.2,0.4,0.5,6.1297e+44,8.4972,2.3048,6.0604e+43,-4.9563e+43,7.0677e+43,4.5187e+42,4.455
10,0.2,0.4,0.6,6.3132e+44,8.6435,2.3232,6.1568e+43,-5.0166e+43,8.3161e+43,4.5328e+42,3.96
10,0.2,0.4,0.8,6.6688e+44,8.9273,2.3578,6.336e+43,-5.4153e+43,8.776e+43,4.5616e+42,3.96
10,0.2,0.5,0.1,4.1118e+44,6.5416,2.0371,4.9445e+43,-2.7375e+43,4.5616e+43,4.5462e+42,4.95
10,0.2,0.5,0.3,4.4225e+44,6.7931,2.0752,5.1734e+43,-3.0651e+43,4.9006e+43,4.5701e+42,4.95
10,0.2,0.5,0.4,4.5751e+44,6.9213,2.0941,5.2783e+43,-3.2304e+43,5.0712e+43,4.5823e+42,4.95
10,0.2,0.5,0.5,4.725e+44,7.0488,2.1123,5.3778e+43,-3.3946e+43,5.2398e+43,4.595e+42,4.95
10,0.2,0.5,0.6,4.8719e+44,7.1746,2.1299,5.4725e+43,-3.5569e+43,5.4056e+43,4.6082e+42,4.95
10,0.2,0.5,0.8,5.1564e+44,7.4199,2.1632,5.6495e+43,-3.8739e+43,5.727e+43,4.6355e+42,4.95
10,0.2,1,0.1,1.7579e+44,3.5282,1.5086,3.2006e+43,-6.5756e+42,1.3729e+43,5.1649e+42,7.92
10,0.2,1,0.3,1.9137e+44,3.6888,1.5451,3.397e+43,-7.6946e+42,1.5059e+43,5.1353e+42,7.92
10,0.2,1,0.4,1.9928e+44,3.7728,1.5628,3.4909e+43,-8.3127e+42,1.5757e+43,5.1236e+42,7.92
10,0.2,1,0.5,2.0719e+44,3.8568,1.5798,3.5817e+43,-8.9547e+42,1.6462e+43,5.115e+42,7.92
10,0.2,1,0.6,2.1505e+44,3.9401,1.5963,3.6695e+43,-9.6141e+42,1.7169e+43,5.1095e+42,7.92
10,0.2,1,0.8,2.3073e+44,4.1033,1.6273,3.8371e+43,-1.0327e+43,1.993e+43,5.106e+42,7.425
10,0.2,2,0.1,7.3588e+43,1.9085,1.045,1.357e+43,-1.2486e+42,3.9925e+42,1.1438e+43,12.375
10,0.2,2,0.3,8.1398e+43,2.0072,1.0839,1.5727e+43,-1.5407e+42,4.4799e+42,1.0785e+43,12.375
10,0.2,2,0.4,8.5503e+43,2.0625,1.1026,1.676e+43,-1.7231e+42,4.7437e+42,1.0497e+43,12.375
10,0.2,2,0.5,8.967e+43,2.1191,1.1206,1.7761e+43,-1.9245e+42,5.0148e+42,1.0231e+43,12.375
10,0.2,2,0.6,9.3873e+43,2.1761,1.1379,1.8731e+43,-2.142e+42,5.2907e+42,9.9858e+42,12.375
10,0.2,2,0.8,1.0238e+44,2.2895,1.1704,2.0589e+43,-2.4293e+42,6.1102e+42,9.5493e+42,11.88
10,0.2,3,0.1,4.3839e+43,1.5059,0.78781,3.6915e+42,-4.2615e+41,1.9286e+42,1.5895e+43,15.84
10,0.2,3,0.3,4.8973e+43,1.5557,0.82938,5.2097e+42,-5.5255e+41,2.1915e+42,1.5645e+43,15.84
10,0.2,3,0.4,5.1717e+43,1.5886,0.84945,5.605e+42,-6.3751e+41,2.3359e+42,1.5885e+43,15.84
10,0.2,3,0.5,5.4527e+43,1.6245,0.86876,6.3809e+42,-7.3478e+41,2.4853e+42,1.5741e+43,15.84
10,0.2,3,0.6,5.7381e+43,1.6623,0.8873,7.1771e+42,-8.4293e+41,2.6384e+42,1.5572e+43,15.84
10,0.2,3,0.8,6.3202e+43,1.7414,0.92217,8.7541e+42,-1.0057e+42,3.0526e+42,1.5234e+43,15.345
10,0.2,5,0.1,2.2638e+43,1.5489,0.47737,-6.6027e+41,-1.1482e+41,7.3531e+41,1.4596e+43,22.275
10,0.2,5,0.3,2.5567e+43,1.5158,0.51962,-4.369e+41,-1.5128e+41,8.6597e+41,1.5414e+43,21.78
10,0.2,5,0.4,2.7159e+43,1.5073,0.54066,-1.4427e+41,-1.8512e+41,9.2924e+41,1.5645e+43,21.78
10,0.2,5,0.5,2.8805e+43,1.5043,0.56113,1.8914e+41,-2.0646e+41,1.019e+42,1.5833e+43,21.285
10,0.2,5,0.6,3.0493e+43,1.5061,0.58095,2.9806e+41,-2.498e+41,1.0889e+42,1.6243e+43,21.285
10,0.2,5,0.8,3.3971e+43,1.5209,0.61854,1.0701e+42,-3.252e+41,1.2645e+42,1.6501e+43,20.79
10,0.2,7,0.1,1.4574e+43,1.86,0.31167,-6.6517e+41,-4.6969e+40,3.8845e+41,1.127e+43,27.72
10,0.2,7,0.3,1.6549e+43,1.7356,0.34846,-6.2209e+41,-6.3187e+40,4.666e+41,1.2147e+43,26.73
10,0.2,7,0.4,1.7633e+43,1.6869,0.36781,-6.1304e+41,-7.4715e+40,5.1193e+41,1.2602e+43,26.235
10,0.2,7,0.5,1.8761e+43,1.6484,0.38703,-5.3279e+41,-8.7733e+40,5.6089e+41,1.2984e+43,25.74
10,0.2,7,0.6,1.9924e+43,1.6187,0.40589,-4.2504e+41,-1.0173e+41,6.134e+41,1.3337e+43,25.245
10,0.2,7,0.8,2.234e+43,1.5804,0.44226,-1.7955e+41,-1.4334e+41,7.1422e+41,1.4006e+43,24.75
10,0.2,10,0.1,9.0997e+42,3.8467,0.20133,-3.8904e+41,-1.702e+40,1.9785e+41,7.8584e+42,34.65
10,0.2,10,0.3,1.0371e+43,2.9501,0.22675,-4.1522e+41,-2.4701e+40,2.4023e+41,8.6506e+42,33.165
10,0.2,10,0.4,1.1076e+43,2.6204,0.24141,-4.1542e+41,-2.8892e+40,2.6724e+41,9.0427e+42,32.175
10,0.2,10,0.5,1.1814e+43,2.3684,0.25661,-4.2178e+41,-3.6542e+40,2.9243e+41,9.4422e+42,31.68
10,0.2,10,0.6,1.2581e+43,2.178,0.27203,-4.1004e+41,-4.1292e+40,3.2465e+41,9.8234e+42,30.69
10,0.2,10,0.8,1.4184e+43,1.9251,0.30283,-3.445e+41,-5.906e+40,3.8506e+41,1.0541e+43,29.7
12,0.2,0.4,0.1,4.2932e+44,8.0391,2.27,4.4195e+43,-3.2546e+43,4.9891e+43,3.1173e+42,3.96
12,0.2,0.4,0.3,4.6205e+44,8.3247,2.3093,4.6285e+43,-3.6046e+43,5.3653e+43,3.1479e+42,3.96
12,0.2,0.4,0.4,4.7815e+44,8.4736,2.3293,4.723e+43,-3.7806e+43,5.5567e+43,3.1633e+42,3.96
12,0.2,0.4,0.5,4.9397e+44,8.6229,2.3487,4.812e+43,-3.955e+43,5.7468e+43,3.1789e+42,3.96
12,0.2,0.4,0.6,5.095e+44,8.7711,2.3676,4.8964e+43,-4.1268e+43,5.9344e+43,3.1946e+42,3.96
12,0.2,0.4,0.8,5.3963e+44,9.0615,2.4032,5.0534e+43,-4.4609e+43,6.2993e+43,3.2263e+42,3.96
12,0.2,0.5,0.1,3.264e+44,6.6455,2.0748,3.8831e+43,-2.2361e+43,3.1959e+43,3.1754e+42,4.95
12,0.2,0.5,0.3,3.5228e+44,6.8863,2.1123,4.0843e+43,-2.5023e+43,3.4585e+43,3.2048e+42,4.95
12,0.2,0.5,0.4,3.6524e+44,7.013,2.1312,4.1766e+43,-2.5341e+43,4.0467e+43,3.2194e+42,4.455
12,0.2,0.5,0.5,3.7812e+44,7.1407,2.1498,4.2642e+43,-2.6712e+43,4.2038e+43,3.2343e+42,4.455
12,0.2,0.5,0.6,3.9082e+44,7.2679,2.1678,4.3476e+43,-2.8081e+43,4.3605e+43,3.2494e+42,4.455
12,0.2,0.5,0.8,4.1569e+44,7.5184,2.202,4.5037e+43,-3.0792e+43,4.6701e+43,3.2803e+42,4.455
12,0.2,1,0.1,1.3752e+44,3.5707,1.533,2.5009e+43,-5.058e+42,1.0413e+43,3.6167e+42,7.425
12,0.2,1,0.3,1.5071e+44,3.7262,1.5694,2.6734e+43,-5.9169e+42,1.1586e+43,3.6141e+42,7.425
12,0.2,1,0.4,1.5753e+44,3.8108,1.5875,2.7566e+43,-6.4095e+42,1.2219e+43,3.6129e+42,7.425
12,0.2,1,0.5,1.644e+44,3.8966,1.605,2.8373e+43,-6.9306e+42,1.2867e+43,3.6135e+42,7.425
12,0.2,1,0.6,1.7128e+44,3.9825,1.6219,2.9156e+43,-7.4738e+42,1.3525e+43,3.616e+42,7.425
12,0.2,1,0.8,1.8502e+44,4.1524,1.6541,3.0656e+43,-8.6094e+42,1.4857e+43,3.626e+42,7.425
12,0.2,2,0.1,5.6882e+43,1.9219,1.0613,1.0783e+43,-9.6599e+41,2.9629e+42,8.314e+42,11.88
12,0.2,2,0.3,6.3614e+43,2.0241,1.1021,1.2599e+43,-1.1853e+42,3.3967e+42,7.8424e+42,11.88
12,0.2,2,0.4,6.7223e+43,2.0838,1.1219,1.3478e+43,-1.3307e+42,3.6378e+42,7.6345e+42,11.88
12,0.2,2,0.5,7.0921e+43,2.1455,1.141,1.4335e+43,-1.4953e+42,3.8886e+42,7.4437e+42,11.88
12,0.2,2,0.6,7.4681e+43,2.208,1.1594,1.5171e+43,-1.6767e+42,4.1464e+42,7.268e+42,11.88
12,0.2,2,0.8,8.232e+43,2.3328,1.194,1.6782e+43,-2.0806e+42,4.6767e+42,6.9559e+42,11.88
12,0.2,3,0.1,3.3693e+43,1.5076,0.80103,2.8454e+42,-3.3487e+41,1.42e+42,1.2049e+43,15.345
12,0.2,3,0.3,3.8167e+43,1.5631,0.84548,4.1128e+42,-4.6978e+41,1.602e+42,1.1916e+43,15.84
12,0.2,3,0.4,4.0607e+43,1.6012,0.86719,4.7971e+42,-5.4433e+41,1.7303e+42,1.1805e+43,15.84
12,0.2,3,0.5,4.3128e+43,1.6429,0.88813,5.4891e+42,-5.8033e+41,1.9268e+42,1.1687e+43,15.345
12,0.2,3,0.6,4.5709e+43,1.6869,0.90825,6.1822e+42,-6.7227e+41,2.0704e+42,1.1566e+43,15.345
12,0.2,3,0.8,5.1e+43,1.7786,0.94606,7.5612e+42,-8.845e+41,2.368e+42,1.1323e+43,15.345
12,0.2,5,0.1,1.7288e+43,1.5395,0.48687,-4.6324e+41,-8.5334e+40,5.4961e+41,1.1018e+43,21.285
12,0.2,5,0.3,1.9872e+43,1.5073,0.53345,-2.7395e+41,-1.2295e+41,6.5206e+41,1.1753e+43,21.285
12,0.2,5,0.4,2.1305e+43,1.501,0.55689,-2.0477e+40,-1.5168e+41,7.1046e+41,1.1969e+43,21.285
12,0.2,5,0.5,2.2797e+43,1.5013,0.57972,2.736e+41,-1.7063e+41,7.9077e+41,1.2147e+43,20.79
12,0.2,5,0.6,2.4339e+43,1.5073,0.60179,4.1655e+41,-2.0867e+41,8.5648e+41,1.2475e+43,20.79
12,0.2,5,0.8,2.7539e+43,1.532,0.64352,1.0894e+42,-2.762e+41,1.019e+42,1.2744e+43,20.295
12,0.2,7,0.1,1.1087e+43,1.8015,0.31746,-5.2611e+41,-3.6373e+40,2.8771e+41,8.5456e+42,26.73
12,0.2,7,0.3,1.2839e+43,1.6923,0.35947,-5.1183e+41,-5.3919e+40,3.5064e+41,9.3409e+42,26.235
12,0.2,7,0.4,1.382e+43,1.6484,0.38176,-4.1251e+41,-6.4399e+40,3.9115e+41,9.655e+42,25.74
12,0.2,7,0.5,1.4848e+43,1.6145,0.40385,-3.8502e+41,-7.6349e+40,4.3531e+41,1.0043e+43,25.245
12,0.2,7,0.6,1.5916e+43,1.5895,0.42548,-2.3401e+41,-8.9262e+40,4.8303e+41,1.0307e+43,24.75
12,0.2,7,0.8,1.8151e+43,1.5611,0.46687,3.6287e+39,-1.273e+41,5.7684e+41,1.09e+43,24.255
12,0.2,10,0.1,6.894e+42,3.2504,0.20057,-2.9152e+41,-1.4081e+40,1.4537e+41,5.9346e+42,33.66
12,0.2,10,0.3,8.027e+42,2.5147,0.23183,-3.1056e+41,-2.08e+40,1.8288e+41,6.6245e+42,32.175
12,0.2,10,0.4,8.668e+42,2.2593,0.24984,-3.1128e+41,-2.4636e+40,2.0714e+41,6.9734e+42,31.185
12,0.2,10,0.5,9.3446e+42,2.072,0.26835,-3.0464e+41,-3.1426e+40,2.3044e+41,7.3183e+42,30.69
12,0.2,10,0.6,1.0051e+43,1.9356,0.28695,-2.9287e+41,-3.5675e+40,2.5993e+41,7.6599e+42,29.7
12,0.2,10,0.8,1.1543e+43,1.7625,0.32355,-2.5111e+41,-5.1318e+40,3.1682e+41,8.3279e+42,28.71
15,0.2,0.4,0.1,3.2097e+44,8.1806,2.3157,3.2541e+43,-2.4904e+43,3.1567e+43,2.0099e+42,3.96
15,0.2,0.4,0.3,3.4695e+44,8.4425,2.3529,3.4329e+43,-2.7595e+43,3.4343e+43,2.044e+42,3.96
15,0.2,0.4,0.4,3.599e+44,8.5867,2.3727,3.5136e+43,-2.8979e+43,3.5805e+43,2.061e+42,3.96
15,0.2,0.4,0.5,3.7271e+44,8.7344,2.3923,3.5897e+43,-3.0363e+43,3.7279e+43,2.078e+42,3.96
15,0.2,0.4,0.6,3.8535e+44,8.8834,2.4115,3.6617e+43,-3.1736e+43,3.875e+43,2.095e+42,3.96
15,0.2,0.4,0.8,4.1003e+44,9.1799,2.4482,3.7957e+43,-3.4429e+43,4.1649e+43,2.1291e+42,3.96
15,0.2,0.5,0.1,2.4266e+44,6.7522,2.1141,2.8511e+43,-1.6377e+43,2.2934e+43,2.0489e+42,4.455
15,0.2,0.5,0.3,2.6352e+44,6.9697,2.1492,3.0244e+43,-1.84e+43,2.523e+43,2.0829e+42,4.455
15,0.2,0.5,0.4,2.7407e+44,7.0918,2.168,3.1039e+43,-1.9472e+43,2.646e+43,2.0995e+42,4.455
15,0.2,0.5,0.5,2.8458e+44,7.2176,2.1867,3.1795e+43,-2.0562e+43,2.7713e+43,2.1161e+42,4.455
15,0.2,0.5,0.6,2.9502e+44,7.3453,2.205,3.2514e+43,-2.166e+43,2.8976e+43,2.1329e+42,4.455
15,0.2,0.5,0.8,3.156e+44,7.6011,2.2402,3.3862e+43,-2.3858e+43,3.1508e+43,2.1668e+42,4.455
15,0.2,1,0.1,1.0057e+44,3.6135,1.5585,1.8264e+43,-3.634e+42,7.2461e+42,2.3427e+42,6.93
15,0.2,1,0.3,1.1136e+44,3.7575,1.5943,1.9759e+43,-4.5471e+42,7.6792e+42,2.3629e+42,7.425
15,0.2,1,0.4,1.1709e+44,3.8422,1.6126,2.0486e+43,-4.9425e+42,8.2132e+42,2.3707e+42,7.425
15,0.2,1,0.5,1.2292e+44,3.9303,1.6306,2.1195e+43,-5.3683e+42,8.7676e+42,2.379e+42,7.425
15,0.2,1,0.6,1.288e+44,4.02,1.6481,2.1886e+43,-5.8182e+42,9.3362e+42,2.3882e+42,7.425
15,0.2,1,0.8,1.4065e+44,4.2,1.6816,2.3216e+43,-6.7728e+42,1.0501e+43,2.4094e+42,7.425
15,0.2,2,0.1,4.1109e+43,1.9363,1.0792,8.0089e+42,-6.9902e+41,2.0206e+42,5.6141e+42,11.385
15,0.2,2,0.3,4.6801e+43,2.0428,1.1224,9.5052e+42,-9.2448e+41,2.3017e+42,5.3101e+42,11.88
15,0.2,2,0.4,4.994e+43,2.1092,1.1439,1.0241e+43,-1.0455e+42,2.5142e+42,5.1767e+42,11.88
15,0.2,2,0.5,5.3187e+43,2.1789,1.1646,1.0963e+43,-1.1861e+42,2.7375e+42,5.0548e+42,11.88
15,0.2,2,0.6,5.6513e+43,2.25,1.1846,1.1672e+43,-1.3435e+42,2.9691e+42,4.9428e+42,11.88
15,0.2,2,0.8,6.3332e+43,2.3923,1.2221,1.3051e+43,-1.7002e+42,3.4503e+42,4.745e+42,11.88
15,0.2,3,0.1,2.4215e+43,1.5101,0.81614,2.2824e+42,-2.4661e+41,9.6205e+41,8.2929e+42,14.85
15,0.2,3,0.3,2.8065e+43,1.5741,0.86488,3.3356e+42,-3.4342e+41,1.1346e+42,8.2472e+42,15.345
15,0.2,3,0.4,3.0218e+43,1.6202,0.88906,3.9167e+42,-4.0234e+41,1.2532e+42,8.1822e+42,15.345
15,0.2,3,0.5,3.2465e+43,1.671,0.91241,4.5081e+42,-4.7346e+41,1.3786e+42,8.1096e+42,15.345
15,0.2,3,0.6,3.4782e+43,1.7246,0.93482,5.0039e+42,-5.5551e+41,1.5093e+42,8.1336e+42,15.345
15,0.2,3,0.8,3.9571e+43,1.8351,0.97679,6.0386e+42,-7.4807e+41,1.7827e+42,8.1378e+42,15.345
15,0.2,5,0.1,1.2347e+43,1.5291,0.49883,-3.5279e+41,-6.5936e+40,3.7002e+41,7.8105e+42,20.79
15,0.2,5,0.3,1.4604e+43,1.4984,0.55202,-1.3126e+41,-9.4375e+40,4.6265e+41,8.4038e+42,20.79
15,0.2,5,0.4,1.5887e+43,1.4961,0.57909,8.5843e+40,-1.1815e+41,5.1686e+41,8.6075e+42,20.79
15,0.2,5,0.5,1.7236e+43,1.5022,0.6054,3.4336e+41,-1.4777e+41,5.7453e+41,8.7749e+42,20.79
15,0.2,5,0.6,1.8637e+43,1.515,0.63074,6.3201e+41,-1.828e+41,6.3498e+41,8.9139e+42,20.79
15,0.2,5,0.8,2.1573e+43,1.5546,0.67828,1.0984e+42,-2.4771e+41,7.8195e+41,9.3077e+42,20.295
15,0.2,7,0.1,7.8861e+42,1.7571,0.326,-3.8134e+41,-2.7063e+40,1.967e+41,6.036e+42,25.74
15,0.2,7,0.3,9.4283e+42,1.6549,0.37583,-3.2735e+41,-4.0138e+40,2.5373e+41,6.69e+42,25.245
15,0.2,7,0.4,1.0312e+43,1.614,0.40249,-2.4315e+41,-5.3333e+40,2.85e+41,6.973e+42,25.245
15,0.2,7,0.5,1.1248e+43,1.5842,0.42879,-2.0951e+41,-6.4125e+40,3.2493e+41,7.3108e+42,24.75
15,0.2,7,0.6,1.2225e+43,1.5645,0.45433,-7.4164e+40,-7.5839e+40,3.6842e+41,7.5498e+42,24.255
15,0.2,7,0.8,1.4289e+43,1.5483,0.5026,1.5537e+41,-1.102e+41,4.5616e+41,8.0747e+42,23.76
15,0.2,10,0.1,4.8818e+42,2.6753,0.20249,-1.9966e+41,-1.0452e+40,1.001e+41,4.1738e+42,32.175
15,0.2,10,0.3,5.8853e+42,2.1439,0.24232,-2.1734e+41,-1.7112e+40,1.3168e+41,4.7753e+42,31.185
15,0.2,10,0.4,6.4664e+42,1.9673,0.26517,-2.2191e+41,-2.0526e+40,1.5346e+41,5.088e+42,30.195
15,0.2,10,0.5,7.0854e+42,1.8425,0.28834,-2.1187e+41,-2.6417e+40,1.751e+41,5.3914e+42,29.7
15,0.2,10,0.6,7.7368e+42,1.7547,0.3113,-1.6579e+41,-3.3044e+40,1.9865e+41,5.6626e+42,29.205
15,0.2,10,0.8,9.1216e+42,1.6478,0.35552,-1.3001e+41,-4.7695e+40,2.5137e+41,6.2689e+42,28.215
20,0.2,0.4,0.1,2.1559e+44,8.3273,2.3625,2.1541e+43,-1.6518e+43,1.9984e+43,1.1456e+42,3.465
20,0.2,0.4,0.3,2.3485e+44,8.5342,2.3938,2.303e+43,-1.8385e+43,2.2347e+43,1.1825e+42,3.465
20,0.2,0.4,0.4,2.4467e+44,8.666,2.4128,2.37e+43,-1.9389e+43,2.3654e+43,1.2007e+42,3.465
20,0.2,0.4,0.5,2.545e+44,8.8077,2.4322,2.4332e+43,-2.0415e+43,2.5005e+43,1.2188e+42,3.465
20,0.2,0.4,0.6,2.643e+44,8.9554,2.4515,2.493e+43,-2.1451e+43,2.6384e+43,1.2368e+42,3.465
20,0.2,0.4,0.8,2.8374e+44,9.2587,2.4891,2.6041e+43,-2.3525e+43,2.9185e+43,1.2728e+42,3.465
20,0.2,0.5,0.1,1.6189e+44,6.8597,2.1541,1.882e+43,-1.0734e+43,1.436e+43,1.1698e+42,3.96
20,0.2,0.5,0.3,1.7757e+44,7.0253,2.1834,2.028e+43,-1.2644e+43,1.4297e+43,1.2073e+42,4.455
20,0.2,0.5,0.4,1.8575e+44,7.1362,2.2013,2.0951e+43,-1.3435e+43,1.5283e+43,1.2254e+42,4.455
20,0.2,0.5,0.5,1.94e+44,7.2571,2.2197,2.1588e+43,-1.4255e+43,1.6306e+43,1.2434e+42,4.455
20,0.2,0.5,0.6,2.0226e+44,7.3842,2.2382,2.2196e+43,-1.5093e+43,1.7353e+43,1.2615e+42,4.455
20,0.2,0.5,0.8,2.1872e+44,7.6479,2.2743,2.3335e+43,-1.6797e+43,1.9484e+43,1.2977e+42,4.455
20,0.2,1,0.1,6.6084e+43,3.6544,1.585,1.1987e+43,-2.5126e+42,4.0776e+42,1.3466e+42,6.93
20,0.2,1,0.3,7.46e+43,3.7739,1.6185,1.3267e+43,-2.9252e+42,4.9118e+42,1.3853e+42,6.93
20,0.2,1,0.4,7.9295e+43,3.8594,1.637,1.3897e+43,-3.4332e+42,5.0176e+42,1.4003e+42,7.425
20,0.2,1,0.5,8.4153e+43,3.9526,1.6556,1.4515e+43,-3.7683e+42,5.5024e+42,1.4147e+42,7.425
20,0.2,1,0.6,8.9109e+43,4.0502,1.674,1.5119e+43,-4.1295e+42,6.005e+42,1.4293e+42,7.425
20,0.2,1,0.8,9.9205e+43,4.2506,1.7095,1.6288e+43,-4.9123e+42,7.0472e+42,1.4595e+42,7.425
20,0.2,2,0.1,2.6713e+43,1.9525,1.0995,5.3516e+42,-4.542e+41,1.2122e+42,3.3744e+42,10.89
20,0.2,2,0.3,3.1453e+43,2.066,1.1464,6.5581e+42,-6.4793e+41,1.4249e+42,3.22e+42,11.88
20,0.2,2,0.4,3.4164e+43,2.1454,1.1705,7.1631e+42,-7.4586e+41,1.6154e+42,3.1528e+42,11.88
20,0.2,2,0.5,3.7001e+43,2.2301,1.1939,7.7632e+42,-8.6354e+41,1.8179e+42,3.092e+42,11.88
20,0.2,2,0.6,3.9936e+43,2.3169,1.2163,8.3576e+42,-1.0792e+42,1.9452e+42,3.0366e+42,12.375
20,0.2,2,0.8,4.6009e+43,2.4894,1.2584,9.5277e+42,-1.3104e+42,2.4736e+42,2.9398e+42,11.88
20,0.2,3,0.1,1.5653e+43,1.5144,0.83442,1.5122e+42,-1.6392e+41,5.7485e+41,5.2225e+42,14.355
20,0.2,3,0.3,1.8935e+43,1.5937,0.89045,2.3502e+42,-2.4765e+41,7.1656e+41,5.2768e+42,15.345
