Mni,M,Rp,Esn,pcsm,mcsm,max_LC,skew,CV_LC,mad,aslope,bslope,median,time
0.1,3,10,1e+51,-7.0,0.75,6.7671e+43,1.51,0.55356,1.0154e+42,-1.9504e+42,1.3359e+42,3.6413e+43,38.62
0.3,3,10,1e+51,-7.0,0.75,6.7671e+43,2.3517,1.1719,1.248e+43,-1.9504e+42,1.3359e+42,7.1967e+42,38.62
0.5,3,10,1e+51,-7.0,0.75,6.7671e+43,3.8588,1.5967,1.197e+43,-1.9504e+42,1.3359e+42,1.1653e+42,38.62
0.8,3,10,1e+51,-7.0,0.75,6.7671e+43,5.5087,1.9316,9.6607e+42,-1.9504e+42,1.3359e+42,1.9162e+41,38.62
0.1,3,6,2e+51,-7.0,0.75,6.7671e+43,7.2065,2.2165,7.8489e+42,-1.9504e+42,1.3359e+42,3.2918e+40,38.62
0.3,3,6,2e+51,-7.0,0.75,6.7671e+43,8.9259,2.4687,6.5617e+42,-1.9504e+42,1.3359e+42,6.4468e+39,38.62
0.8,3,6,2e+51,-7.0,0.75,1.2541e+44,2.4777,0.42863,-4.739e+42,-9.75e+41,4.6023e+42,8.4631e+43,15.85
0.1,3,8,2e+51,-7.0,0.75,1.2541e+44,1.6022,1.1468,3.3713e+43,-9.75e+41,4.6023e+42,6.7014e+42,15.85
0.3,3,8,2e+51,-7.0,0.75,1.2541e+44,2.6893,1.5721,2.6633e+43,-9.75e+41,4.6023e+42,3.1169e+41,15.85
0.5,3,8,2e+51,-7.0,0.75,1.2541e+44,3.9696,1.9046,2.0188e+43,-9.75e+41,4.6023e+42,2.0782e+40,15.85
0.8,3,8,2e+51,-7.0,0.75,1.2541e+44,5.3068,2.1871,1.6164e+43,-9.75e+41,4.6023e+42,2.8839e+39,15.85
0.1,3,10,2e+51,-7.0,0.75,1.2541e+44,6.6683,2.4371,1.3472e+43,-9.75e+41,4.6023e+42,1.0628e+39,15.85
0.5,3,10,2e+51,-7.0,0.75,1.6835e+44,1.697,0.67297,1.1567e+43,-4.8996e+42,4.6856e+42,6.523e+43,27.235
0.8,3,10,2e+51,-7.0,0.75,1.6835e+44,3.0999,1.3007,2.8454e+43,-4.8996e+42,4.6856e+42,1.1483e+43,27.235
0.1,5,10,2e+51,-7.0,0.75,1.6835e+44,5.0223,1.7406,2.4782e+43,-4.8996e+42,4.6856e+42,1.866e+42,27.235
0.3,5,10,2e+51,-7.0,0.75,1.6835e+44,7.0632,2.0907,1.9703e+43,-4.8996e+42,4.6856e+42,2.8318e+41,27.235
0.5,5,10,2e+51,-7.0,0.75,1.6835e+44,9.1451,2.3902,1.5947e+43,-4.8996e+42,4.6856e+42,4.2014e+40,27.235
0.8,5,10,2e+51,-7.0,0.75,1.6835e+44,11.246,2.656,1.3317e+43,-4.8996e+42,4.6856e+42,7.187e+39,27.235
0.1,3,6,3e+51,-7.0,0.75,1.6835e+44,13.356,2.8976,1.142e+43,-4.8996e+42,4.6856e+42,1.3981e+39,27.235
0.5,3,6,3e+51,-7.0,0.75,2.034e+44,1.6128,0.5968,-2.7036e+43,-1.2518e+42,7.1316e+42,1.4539e+44,15.85
0.8,3,6,3e+51,-7.0,0.75,2.034e+44,1.8113,1.2998,5.4418e+43,-1.2518e+42,7.1316e+42,5.0198e+42,15.85
0.1,3,8,3e+51,-7.0,0.75,2.034e+44,3.1809,1.7414,3.9567e+43,-1.2518e+42,7.1316e+42,5.9874e+40,15.85
0.3,3,8,3e+51,-7.0,0.75,2.034e+44,4.6876,2.0918,2.9706e+43,-1.2518e+42,7.1316e+42,1.4026e+40,15.85
0.5,3,8,3e+51,-7.0,0.75,2.034e+44,6.2372,2.3913,2.3774e+43,-1.2518e+42,7.1316e+42,1.7782e+39,15.85
0.1,3,10,3e+51,-7.0,0.75,2.7031e+44,1.8395,0.71537,2.138e+43,-7.739e+42,9.0102e+42,9.1934e+43,22.285
0.3,3,10,3e+51,-7.0,0.75,2.7031e+44,3.4464,1.3482,4.314e+43,-7.739e+42,9.0102e+42,1.5599e+43,22.285
0.5,3,10,3e+51,-7.0,0.75,2.7031e+44,5.5428,1.7936,3.668e+43,-7.739e+42,9.0102e+42,2.5166e+42,22.285
0.8,3,10,3e+51,-7.0,0.75,2.7031e+44,7.7517,2.1496,2.8989e+43,-7.739e+42,9.0102e+42,4.0892e+41,22.285
0.1,5,10,3e+51,-7.0,0.75,2.7031e+44,10.0,2.4545,2.3451e+43,-7.739e+42,9.0102e+42,6.7862e+40,22.285
0.3,5,10,3e+51,-7.0,0.75,2.7031e+44,12.266,2.7256,1.9587e+43,-7.739e+42,9.0102e+42,1.2066e+40,22.285
0.5,5,10,3e+51,-7.0,0.75,2.7031e+44,14.542,2.972,1.6797e+43,-7.739e+42,9.0102e+42,2.5312e+39,22.285
0.1,3,6,1e+52,-7.0,0.75,1.004e+45,1.4242,1.0418,2.1596e+44,-5.4436e+42,3.5498e+43,1.7408e+44,15.355
0.3,3,6,1e+52,-7.0,0.75,1.004e+45,3.5459,1.7791,1.9394e+44,-5.4436e+42,3.5498e+43,1.1379e+42,15.355
0.5,3,6,1e+52,-7.0,0.75,1.004e+45,6.0245,2.2901,1.3003e+44,-5.4436e+42,3.5498e+43,1.811e+40,15.355
0.8,3,6,1e+52,-7.0,0.75,1.004e+45,8.565,2.7062,9.7534e+43,-5.4436e+42,3.5498e+43,5.9147e+39,15.355
0.1,3,8,1e+52,-7.0,0.75,1.004e+45,11.127,3.0663,7.8029e+43,-5.4436e+42,3.5498e+43,3.069e+39,15.355
0.3,3,8,1e+52,-7.0,0.75,1.004e+45,13.699,3.3884,6.5025e+43,-5.4436e+42,3.5498e+43,1.6061e+39,15.355
0.8,3,8,1e+52,-7.0,0.75,1.2334e+45,2.1855,1.0291,1.8722e+44,-5.1809e+43,4.3113e+43,2.0417e+44,19.315
0.1,5,8,1e+52,-7.0,0.75,1.2334e+45,4.8986,1.754,1.854e+44,-5.1809e+43,4.3113e+43,1.1226e+43,19.315
0.3,5,8,1e+52,-7.0,0.75,1.2334e+45,7.9384,2.2608,1.3047e+44,-5.1809e+43,4.3113e+43,6.1573e+41,19.315
0.5,5,8,1e+52,-7.0,0.75,1.2334e+45,11.043,2.6732,9.8275e+43,-5.1809e+43,4.3113e+43,3.8423e+40,19.315
0.8,5,8,1e+52,-7.0,0.75,1.2334e+45,14.171,3.03,7.8647e+43,-5.1809e+43,4.3113e+43,3.973e+39,19.315
0.1,5,10,1e+52,-7.0,0.75,1.2334e+45,17.31,3.3489,6.5541e+43,-5.1809e+43,4.3113e+43,1.1633e+39,19.315
0.3,5,10,1e+52,-7.0,0.75,1.2334e+45,20.455,3.64,5.6179e+43,-5.1809e+43,4.3113e+43,5.4737e+38,19.315
0.5,5,10,1e+52,-7.0,0.75,1.2334e+45,23.604,3.9095,4.9157e+43,-5.1809e+43,4.3113e+43,2.825e+38,19.315
0.1,7,10,1e+52,-7.0,0.75,5.1363e+44,2.0671,0.73181,4.4854e+43,-1.5009e+43,2.1325e+43,1.5702e+44,17.335
0.3,7,10,1e+52,-7.0,0.75,5.1363e+44,3.8192,1.3628,7.6258e+43,-1.5009e+43,2.1325e+43,2.8478e+43,17.335
0.5,7,10,1e+52,-7.0,0.75,5.1363e+44,6.0537,1.81,6.5307e+43,-1.5009e+43,2.1325e+43,4.5838e+42,17.335
0.8,7,10,1e+52,-7.0,0.75,5.1363e+44,8.4041,2.1679,5.1678e+43,-1.5009e+43,2.1325e+43,7.4168e+41,17.335
0.1,3,3,3e+52,-7.0,0.75,5.1363e+44,10.795,2.4746,4.1814e+43,-1.5009e+43,2.1325e+43,1.2152e+41,17.335
0.3,3,3,3e+52,-7.0,0.75,5.1363e+44,13.205,2.7472,3.4925e+43,-1.5009e+43,2.1325e+43,2.0756e+40,17.335
0.8,3,3,3e+52,-7.0,0.75,2.5411e+45,2.6964,0.56859,-2.9879e+43,-6.7796e+43,6.9961e+43,1.1847e+45,3.97
0.1,3,6,3e+52,-7.0,0.75,2.5411e+45,2.4183,1.2833,5.6397e+44,-6.7796e+43,6.9961e+43,1.3515e+43,3.97
0.3,3,6,3e+52,-7.0,0.75,2.5411e+45,3.8873,1.7231,3.8498e+44,-6.7796e+43,6.9961e+43,1.1244e+40,3.97
0.5,3,6,3e+52,-7.0,0.75,2.5411e+45,5.5316,2.0715,2.8874e+44,-6.7796e+43,6.9961e+43,2.9524e+39,3.97
0.8,3,6,3e+52,-7.0,0.75,2.5411e+45,7.2294,2.3691,2.3099e+44,-6.7796e+43,6.9961e+43,1.74e+39,3.97
0.1,5,6,3e+52,-7.0,0.75,2.5411e+45,8.9504,2.6333,1.9249e+44,-6.7796e+43,6.9961e+43,9.8976e+38,3.97
0.3,5,6,3e+52,-7.0,0.75,2.5411e+45,10.684,2.8733,1.65e+44,-6.7796e+43,6.9961e+43,5.3159e+38,3.97
0.5,5,6,3e+52,-7.0,0.75,2.5411e+45,12.424,3.0947,1.4437e+44,-6.7796e+43,6.9961e+43,2.8899e+38,3.97
0.1,5,8,3e+52,-7.0,0.75,2.9016e+45,2.6581,1.1017,4.2618e+44,-1.1864e+44,1.4087e+44,3.7153e+44,13.375
0.3,5,8,3e+52,-7.0,0.75,2.9016e+45,5.8475,1.8393,3.7933e+44,-1.1864e+44,1.4087e+44,2.1396e+43,13.375
0.5,5,8,3e+52,-7.0,0.75,2.9016e+45,9.3377,2.3602,2.6591e+44,-1.1864e+44,1.4087e+44,1.2414e+42,13.375
0.8,5,8,3e+52,-7.0,0.75,2.9016e+45,12.889,2.7853,2.0029e+44,-1.1864e+44,1.4087e+44,7.7047e+40,13.375
0.1,7,8,3e+52,-7.0,0.75,2.9016e+45,16.463,3.1537,1.6029e+44,-1.1864e+44,1.4087e+44,7.2639e+39,13.375
0.3,7,8,3e+52,-7.0,0.75,2.9016e+45,20.048,3.4832,1.3358e+44,-1.1864e+44,1.4087e+44,1.9162e+39,13.375
0.5,7,8,3e+52,-7.0,0.75,2.9016e+45,23.638,3.7842,1.1449e+44,-1.1864e+44,1.4087e+44,8.6837e+38,13.375
0.8,7,8,3e+52,-7.0,0.75,2.9016e+45,27.232,4.0629,1.0018e+44,-1.1864e+44,1.4087e+44,2.035e+38,13.375
0.1,8,8,3e+52,-7.0,0.75,2.9016e+45,30.828,4.3237,8.9052e+43,-1.1864e+44,1.4087e+44,2.2e+37,13.375
0.3,8,8,3e+52,-7.0,0.75,2.9016e+45,34.426,4.5696,8.0147e+43,-1.1864e+44,1.4087e+44,1.4135e+37,13.375
0.5,8,8,3e+52,-7.0,0.75,2.9016e+45,38.024,4.803,7.2861e+43,-1.1864e+44,1.4087e+44,9.0709e+36,13.375
0.1,5,10,3e+52,-7.0,0.75,2.3652e+45,2.4482,0.8574,2.5039e+44,-6.7052e+43,1.6526e+44,5.2813e+44,8.92
0.3,5,10,3e+52,-7.0,0.75,2.3652e+45,4.8153,1.5096,3.1566e+44,-6.7052e+43,1.6526e+44,8.4919e+43,8.92
0.5,5,10,3e+52,-7.0,0.75,2.3652e+45,7.5833,1.9771,2.5359e+44,-6.7052e+43,1.6526e+44,1.3663e+43,8.92
0.8,5,10,3e+52,-7.0,0.75,2.3652e+45,10.448,2.3544,1.9824e+44,-6.7052e+43,1.6526e+44,2.2016e+42,8.92
0.1,7,10,3e+52,-7.0,0.75,2.3652e+45,13.348,2.6791,1.6e+44,-6.7052e+43,1.6526e+44,3.5622e+41,8.92
0.3,7,10,3e+52,-7.0,0.75,2.3652e+45,16.264,2.9685,1.3357e+44,-6.7052e+43,1.6526e+44,5.8464e+40,8.92
0.5,7,10,3e+52,-7.0,0.75,2.3652e+45,19.189,3.232,1.1453e+44,-6.7052e+43,1.6526e+44,9.9846e+39,8.92
0.8,7,10,3e+52,-7.0,0.75,2.3652e+45,22.119,3.4756,1.0022e+44,-6.7052e+43,1.6526e+44,1.547e+39,8.92
0.1,8,10,3e+52,-7.0,0.75,2.3652e+45,25.052,3.7033,8.9085e+43,-6.7052e+43,1.6526e+44,2.1607e+38,8.92
0.3,8,10,3e+52,-7.0,0.75,2.3652e+45,27.988,3.9177,8.0177e+43,-6.7052e+43,1.6526e+44,4.7542e+37,8.92
0.5,8,10,3e+52,-7.0,0.75,2.3652e+45,30.926,4.121,7.2888e+43,-6.7052e+43,1.6526e+44,1.4967e+37,8.92
0.1,9,10,3e+52,-7.0,0.75,1.4417e+45,2.341,0.78937,1.2682e+44,-4.1233e+43,8.8189e+43,3.8033e+44,10.9
0.3,9,10,3e+52,-7.0,0.75,1.4417e+45,4.3892,1.4291,1.9828e+44,-4.1233e+43,8.8189e+43,6.3802e+43,10.9
0.5,9,10,3e+52,-7.0,0.75,1.4417e+45,6.8979,1.8852,1.6461e+44,-4.1233e+43,8.8189e+43,1.0262e+43,10.9
0.8,9,10,3e+52,-7.0,0.75,1.4417e+45,9.517,2.2517,1.295e+44,-4.1233e+43,8.8189e+43,1.6548e+42,10.9
0.1,10,10,3e+52,-7.0,0.75,1.4417e+45,12.175,2.5664,1.0465e+44,-4.1233e+43,8.8189e+43,2.6842e+41,10.9
0.3,10,10,3e+52,-7.0,0.75,1.4417e+45,14.851,2.8465,8.7392e+43,-4.1233e+43,8.8189e+43,4.4409e+40,10.9
0.5,10,10,3e+52,-7.0,0.75,1.4417e+45,17.537,3.1014,7.4937e+43,-4.1233e+43,8.8189e+43,7.7529e+39,10.9
0.8,10,10,3e+52,-7.0,0.75,1.4417e+45,20.228,3.3369,6.5576e+43,-4.1233e+43,8.8189e+43,1.3091e+39,10.9
0.3,3,10,3e+52,-8.0,0.75,2.6443e+45,2.1159,0.66325,-1.2188e+44,-6.5789e+43,8.3013e+43,1.2781e+45,4.465
0.5,3,10,3e+52,-8.0,0.75,2.6443e+45,2.49,1.3648,5.522e+44,-6.5789e+43,8.3013e+43,2.7681e+43,4.465
0.8,3,10,3e+52,-8.0,0.75,2.6443e+45,4.1104,1.8145,3.8657e+44,-6.5789e+43,8.3013e+43,1.8287e+40,4.465
0.1,3,0.5,1e+50,-3.959,0.9,2.6443e+45,5.8743,2.1728,2.899e+44,-6.5789e+43,8.3013e+43,5.9102e+40,4.465
0.3,3,0.5,1e+50,-3.959,0.9,2.6443e+45,7.6833,2.4799,2.3194e+44,-6.5789e+43,8.3013e+43,3.2337e+40,4.465
0.8,3,0.5,1e+50,-3.959,0.9,1.3658e+43,2.6554,0.62335,1.3721e+42,-3.3393e+41,7.3662e+41,4.3849e+42,17.335
0.1,5,1,1e+50,-3.959,0.9,1.3658e+43,4.4816,1.1256,2.3794e+42,-3.3393e+41,7.3662e+41,8.2102e+41,17.335
0.3,5,1,1e+50,-3.959,0.9,1.3658e+43,6.8352,1.4046,1.6477e+42,-3.3393e+41,7.3662e+41,6.3915e+41,17.335
0.5,5,1,1e+50,-3.959,0.9,1.3658e+43,9.2556,1.6178,1.2564e+42,-3.3393e+41,7.3662e+41,5.4089e+41,17.335
0.8,5,1,1e+50,-3.959,0.9,1.3658e+43,11.674,1.801,1.0276e+42,-3.3393e+41,7.3662e+41,4.5733e+41,17.335
0.1,7,1,1e+50,-3.959,0.9,1.3658e+43,14.05,1.9789,8.7294e+41,-3.3393e+41,7.3662e+41,3.8674e+41,17.335
0.3,7,1,1e+50,-3.959,0.9,1.3658e+43,16.419,2.1433,7.6618e+41,-3.3393e+41,7.3662e+41,3.2719e+41,17.335
0.5,7,1,1e+50,-3.959,0.9,1.3658e+43,18.783,2.2979,6.8832e+41,-3.3393e+41,7.3662e+41,2.7694e+41,17.335
0.8,7,1,1e+50,-3.959,0.9,1.3658e+43,21.142,2.4446,6.2902e+41,-3.3393e+41,7.3662e+41,2.3445e+41,17.335
0.1,8,1,1e+50,-3.959,0.9,1.3658e+43,23.495,2.586,6.0281e+41,-3.3393e+41,7.3662e+41,1.7752e+41,17.335
0.3,8,1,1e+50,-3.959,0.9,1.3658e+43,25.846,2.7214,5.7894e+41,-3.3393e+41,7.3662e+41,1.3255e+41,17.335
0.5,8,1,1e+50,-3.959,0.9,1.3658e+43,28.197,2.8516,5.4132e+41,-3.3393e+41,7.3662e+41,1.1226e+41,17.335
0.1,5,0.5,3e+50,-3.959,0.9,9.3894e+42,2.5152,0.28765,-4.2468e+40,-1.1251e+41,2.0719e+41,6.4507e+42,38.62
0.3,5,0.5,3e+50,-3.959,0.9,9.3894e+42,1.8995,0.57797,5.4449e+41,-1.1251e+41,2.0719e+41,3.8054e+42,38.62
0.5,5,0.5,3e+50,-3.959,0.9,9.3894e+42,2.3916,0.87373,1.0278e+42,-1.1251e+41,2.0719e+41,2.0744e+42,38.62
0.8,5,0.5,3e+50,-3.959,0.9,9.3894e+42,3.0919,1.1284,1.2704e+42,-1.1251e+41,2.0719e+41,1.0963e+42,38.62
0.1,5,1,3e+50,-3.959,0.9,9.3894e+42,4.0684,1.2198,1.2713e+42,-1.1251e+41,2.0719e+41,7.619e+41,38.62
0.3,5,1,3e+50,-3.959,0.9,9.3894e+42,5.0564,1.3133,1.1109e+42,-1.1251e+41,2.0719e+41,6.6696e+41,38.62
0.5,5,1,3e+50,-3.959,0.9,9.3894e+42,6.0367,1.408,9.914e+41,-1.1251e+41,2.0719e+41,5.8387e+41,38.62
0.1,7,1,3e+50,-3.959,0.9,2.4897e+42,7.3982,0.16,-5.6174e+40,-3.3443e+39,7.2344e+40,2.1972e+42,25.255
0.3,7,1,3e+50,-3.959,0.9,2.4897e+42,2.0318,0.22677,6.2236e+40,-3.3443e+39,7.2344e+40,1.7619e+42,25.255
0.5,7,1,3e+50,-3.959,0.9,2.4897e+42,1.9952,0.31352,1.0081e+41,-3.3443e+39,7.2344e+40,1.4728e+42,25.255
0.8,7,1,3e+50,-3.959,0.9,2.4897e+42,2.1819,0.40303,1.2238e+41,-3.3443e+39,7.2344e+40,1.2497e+42,25.255
0.1,8,1,3e+50,-3.959,0.9,2.4897e+42,2.3274,0.50545,1.3967e+41,-3.3443e+39,7.2344e+40,1.0582e+42,25.255
0.3,8,1,3e+50,-3.959,0.9,2.4897e+42,2.4817,0.60023,1.5954e+41,-3.3443e+39,7.2344e+40,8.9858e+41,25.255
0.5,8,1,3e+50,-3.959,0.9,2.4897e+42,2.67,0.69018,1.8238e+41,-3.3443e+39,7.2344e+40,7.614e+41,25.255
0.8,8,1,3e+50,-3.959,0.9,2.4897e+42,2.8855,0.77629,2.6106e+41,-3.3443e+39,7.2344e+40,5.8786e+41,25.255
0.1,9,1,3e+50,-3.959,0.9,2.4897e+42,3.1146,0.86187,2.6944e+41,-3.3443e+39,7.2344e+40,4.9868e+41,25.255
0.3,9,1,3e+50,-3.959,0.9,2.4897e+42,3.3632,0.9434,2.777e+41,-3.3443e+39,7.2344e+40,4.2235e+41,25.255
0.5,9,1,3e+50,-3.959,0.9,2.4897e+42,3.628,1.0213,2.844e+41,-3.3443e+39,7.2344e+40,3.577e+41,25.255
0.8,9,1,3e+50,-3.959,0.9,2.4897e+42,3.9062,1.096,2.894e+41,-3.3443e+39,7.2344e+40,3.0294e+41,25.255
0.1,10,1,3e+50,-3.959,0.9,2.4897e+42,4.1942,1.1683,2.9252e+41,-3.3443e+39,7.2344e+40,2.5657e+41,25.255
0.3,10,1,3e+50,-3.959,0.9,2.4897e+42,4.492,1.2375,2.9412e+41,-3.3443e+39,7.2344e+40,2.173e+41,25.255
0.8,10,1,3e+50,-3.959,0.9,5.066e+42,1.6426,0.40509,1.2451e+41,-3.5345e+40,1.6448e+41,3.0422e+42,27.73
0.1,5,0.5,1e+51,-3.959,0.9,1.2251e+43,3.0152,0.54742,5.0456e+41,-1.5226e+41,1.1607e+41,4.4763e+42,100.99
0.3,5,0.5,1e+51,-3.959,0.9,1.2251e+43,3.7915,0.69194,7.6205e+41,-1.5226e+41,1.1607e+41,3.1585e+42,100.99
0.5,5,0.5,1e+51,-3.959,0.9,1.2251e+43,4.2019,0.90999,9.0024e+41,-1.5226e+41,1.1607e+41,2.1594e+42,100.99
0.8,5,0.5,1e+51,-3.959,0.9,1.2251e+43,4.775,1.1132,9.1368e+41,-1.5226e+41,1.1607e+41,1.5592e+42,100.99
0.1,7,0.5,1e+51,-3.959,0.9,1.2251e+43,5.4852,1.2943,1.2205e+42,-1.5226e+41,1.1607e+41,8.4478e+41,100.99
0.3,7,0.5,1e+51,-3.959,0.9,1.2251e+43,6.282,1.4551,1.328e+42,-1.5226e+41,1.1607e+41,4.4329e+41,100.99
0.5,7,0.5,1e+51,-3.959,0.9,1.2251e+43,7.1287,1.6005,1.322e+42,-1.5226e+41,1.1607e+41,2.2813e+41,100.99
0.8,7,0.5,1e+51,-3.959,0.9,1.2251e+43,8.0059,1.7339,1.2605e+42,-1.5226e+41,1.1607e+41,1.1739e+41,100.99
0.1,7,1,1e+51,-3.959,0.9,1.2251e+43,9.0044,1.7947,1.0465e+42,-1.5226e+41,1.1607e+41,2.2813e+41,100.99
0.3,7,1,1e+51,-3.959,0.9,1.2251e+43,9.9876,1.8632,9.3847e+41,-1.5226e+41,1.1607e+41,2.4285e+41,100.99
0.8,7,1,1e+51,-3.959,0.9,1.2538e+43,1.7293,0.27477,4.9239e+41,-8.4952e+40,3.877e+41,8.2284e+42,23.275
0.1,8,1,1e+51,-3.959,0.9,1.2538e+43,2.5202,0.41227,1.3238e+42,-8.4952e+40,3.877e+41,5.2864e+42,23.275
0.3,8,1,1e+51,-3.959,0.9,1.2538e+43,3.4872,0.50097,1.0293e+42,-8.4952e+40,3.877e+41,4.4509e+42,23.275
0.5,8,1,1e+51,-3.959,0.9,1.2538e+43,4.2256,0.58625,9.1292e+41,-8.4952e+40,3.877e+41,3.7744e+42,23.275
0.8,8,1,1e+51,-3.959,0.9,1.2538e+43,4.8054,0.6718,8.8128e+41,-8.4952e+40,3.877e+41,3.1997e+42,23.275
0.1,9,1,1e+51,-3.959,0.9,1.2538e+43,5.2463,0.76489,8.6863e+41,-8.4952e+40,3.877e+41,2.7138e+42,23.275
0.3,9,1,1e+51,-3.959,0.9,1.2538e+43,5.6801,0.85465,8.8427e+41,-8.4952e+40,3.877e+41,2.298e+42,23.275
0.5,9,1,1e+51,-3.959,0.9,1.2538e+43,6.1202,0.94159,9.0849e+41,-8.4952e+40,3.877e+41,1.9461e+42,23.275
0.8,9,1,1e+51,-3.959,0.9,1.2538e+43,6.5719,1.0258,9.3398e+41,-8.4952e+40,3.877e+41,1.6481e+42,23.275
0.1,10,1,1e+51,-3.959,0.9,1.2538e+43,7.0283,1.1089,1.0126e+42,-8.4952e+40,3.877e+41,1.3382e+42,23.275
0.3,10,1,1e+51,-3.959,0.9,1.2538e+43,7.502,1.1889,1.0701e+42,-8.4952e+40,3.877e+41,1.0846e+42,23.275
0.5,10,1,1e+51,-3.959,0.9,1.2538e+43,7.9913,1.266,1.0681e+42,-8.4952e+40,3.877e+41,9.1856e+41,23.275
0.8,10,1,1e+51,-3.959,0.9,1.2538e+43,8.494,1.3403,1.0636e+42,-8.4952e+40,3.877e+41,7.7796e+41,23.275
0.3,5,0.5,2e+51,-3.959,0.9,7.2975e+43,1.8039,0.33373,1.955e+42,-7.262e+41,3.6163e+42,4.3215e+43,15.355
0.5,5,0.5,2e+51,-3.959,0.9,7.2975e+43,2.2475,0.67219,5.9206e+42,-7.262e+41,3.6163e+42,2.3212e+43,15.355
0.8,5,0.5,2e+51,-3.959,0.9,7.2975e+43,2.9965,0.97513,8.3998e+42,-7.262e+41,3.6163e+42,1.2178e+43,15.355
0.1,7,0.5,2e+51,-3.959,0.9,7.2975e+43,3.911,1.2412,9.3511e+42,-7.262e+41,3.6163e+42,6.2669e+42,15.355
0.3,7,0.5,2e+51,-3.959,0.9,7.2975e+43,4.9329,1.4682,9.3088e+42,-7.262e+41,3.6163e+42,3.2247e+42,15.355
0.5,7,0.5,2e+51,-3.959,0.9,7.2975e+43,6.0117,1.6674,8.9557e+42,-7.262e+41,3.6163e+42,1.4975e+42,15.355
0.8,7,0.5,2e+51,-3.959,0.9,7.2975e+43,7.1222,1.8461,8.2749e+42,-7.262e+41,3.6163e+42,6.8698e+41,15.355
0.1,8,0.5,2e+51,-3.959,0.9,7.2975e+43,8.2517,2.0093,7.4885e+42,-7.262e+41,3.6163e+42,3.5355e+41,15.355
0.3,8,0.5,2e+51,-3.959,0.9,7.2975e+43,9.3934,2.1602,6.7889e+42,-7.262e+41,3.6163e+42,1.8194e+41,15.355
0.5,8,0.5,2e+51,-3.959,0.9,7.2975e+43,10.543,2.3012,6.1801e+42,-7.262e+41,3.6163e+42,9.3627e+40,15.355
0.8,8,0.5,2e+51,-3.959,0.9,7.2975e+43,11.699,2.4341,5.6552e+42,-7.262e+41,3.6163e+42,4.818e+40,15.355
0.1,8,1,2e+51,-3.959,0.9,7.2975e+43,12.872,2.5451,5.1614e+42,-7.262e+41,3.6163e+42,9.3627e+40,15.355
0.3,8,1,2e+51,-3.959,0.9,7.2975e+43,14.044,2.6536,4.6866e+42,-7.262e+41,3.6163e+42,1.8194e+41,15.355
0.8,8,1,2e+51,-3.959,0.9,1.7944e+43,1.8871,0.18386,6.0987e+40,-6.8406e+40,4.4838e+41,1.4088e+43,22.78
0.1,9,1,2e+51,-3.959,0.9,1.7944e+43,1.9743,0.31611,1.5336e+42,-6.8406e+40,4.4838e+41,9.6515e+42,22.78
0.3,9,1,2e+51,-3.959,0.9,1.7944e+43,2.5648,0.40678,1.269e+42,-6.8406e+40,4.4838e+41,8.1502e+42,22.78
0.5,9,1,2e+51,-3.959,0.9,1.7944e+43,3.014,0.49443,1.2092e+42,-6.8406e+40,4.4838e+41,6.9106e+42,22.78
0.8,9,1,2e+51,-3.959,0.9,1.7944e+43,3.3693,0.58162,1.2413e+42,-6.8406e+40,4.4838e+41,5.8602e+42,22.78
0.1,10,1,2e+51,-3.959,0.9,1.7944e+43,3.6518,0.67437,1.2934e+42,-6.8406e+40,4.4838e+41,4.9625e+42,22.78
0.3,10,1,2e+51,-3.959,0.9,1.7944e+43,3.9401,0.7634,1.3675e+42,-6.8406e+40,4.4838e+41,4.2025e+42,22.78
0.5,10,1,2e+51,-3.959,0.9,1.7944e+43,4.2431,0.8493,1.4452e+42,-6.8406e+40,4.4838e+41,3.5591e+42,22.78
0.8,10,1,2e+51,-3.959,0.9,1.7944e+43,4.5622,0.93225,1.5172e+42,-6.8406e+40,4.4838e+41,3.0142e+42,22.78
0.1,5,0.5,3e+51,-3.959,0.9,1.7944e+43,4.7891,1.0377,1.61e+42,-6.8406e+40,4.4838e+41,2.4683e+42,22.78
0.5,5,0.5,3e+51,-3.959,0.9,1.1239e+44,1.7914,0.34508,3.4208e+42,-1.0205e+42,6.6516e+42,6.5036e+43,12.385
0.8,5,0.5,3e+51,-3.959,0.9,1.1239e+44,2.3225,0.68737,9.4113e+42,-1.0205e+42,6.6516e+42,3.4479e+43,12.385
0.1,7,0.5,3e+51,-3.959,0.9,1.1239e+44,3.0784,1.0114,1.2656e+43,-1.0205e+42,6.6516e+42,1.797e+43,12.385
0.3,7,0.5,3e+51,-3.959,0.9,1.1239e+44,4.0437,1.2787,1.4913e+43,-1.0205e+42,6.6516e+42,8.3283e+42,12.385
0.5,7,0.5,3e+51,-3.959,0.9,1.1239e+44,5.1134,1.5078,1.4839e+43,-1.0205e+42,6.6516e+42,3.8111e+42,12.385
0.8,7,0.5,3e+51,-3.959,0.9,1.1239e+44,6.2372,1.7092,1.3593e+43,-1.0205e+42,6.6516e+42,1.9614e+42,12.385
0.1,8,0.5,3e+51,-3.959,0.9,1.1239e+44,7.3912,1.8902,1.2326e+43,-1.0205e+42,6.6516e+42,1.0093e+42,12.385
0.3,8,0.5,3e+51,-3.959,0.9,1.1239e+44,8.5634,2.0556,1.1149e+43,-1.0205e+42,6.6516e+42,5.1941e+41,12.385
