B,p10,MinitMniintmax_LC,skew,CV_LC,mad,
15,1.2,1.3,0.7,3.0962e+43,3.1483,1.242,5.3393e+42
20,1.2,0.8,0.1,1.9652e+43,3.4262,1.3374,3.3794e+42
20,1.2,0.8,0.2,2.2529e+43,3.5934,1.3744,3.8143e+42
20,1.2,0.8,0.3,2.5422e+43,3.7314,1.4057,4.2492e+42
20,1.2,0.8,0.4,2.8321e+43,3.8465,1.4325,4.6841e+42
20,1.2,0.8,0.5,3.1219e+43,3.9437,1.4558,5.119e+42
20,1.2,0.8,0.6,3.4117e+43,4.0266,1.4761,5.5538e+42
20,1.2,0.8,0.7,3.7016e+43,4.0981,1.494,5.9887e+42
20,1.2,0.9,0.1,1.8206e+43,3.224,1.2956,3.2063e+42
20,1.2,0.9,0.2,2.0951e+43,3.394,1.3336,3.6335e+42
20,1.2,0.9,0.3,2.3717e+43,3.534,1.3658,4.0608e+42
20,1.2,0.9,0.4,2.6484e+43,3.6504,1.3934,4.4881e+42
20,1.2,0.9,0.5,2.9251e+43,3.7483,1.4173,4.9153e+42
20,1.2,0.9,0.6,3.2017e+43,3.8316,1.4381,5.3426e+42
20,1.2,0.9,0.7,3.4784e+43,3.9032,1.4564,5.7698e+42
20,1.2,1.0,0.1,1.6993e+43,3.0535,1.2583,3.0452e+42
20,1.2,1.0,0.2,1.9627e+43,3.2255,1.2973,3.4651e+42
20,1.2,1.0,0.3,2.2276e+43,3.3668,1.3303,3.885e+42
20,1.2,1.0,0.4,2.4926e+43,3.484,1.3585,4.3048e+42
20,1.2,1.0,0.5,2.7575e+43,3.5822,1.3829,4.7247e+42
20,1.2,1.0,0.6,3.0224e+43,3.6656,1.4042,5.1445e+42
20,1.2,1.0,0.7,3.2873e+43,3.737,1.4229,5.5644e+42
20,1.2,1.1,0.1,1.5957e+43,2.9075,1.2246,2.8927e+42
20,1.2,1.1,0.2,1.8493e+43,3.0809,1.2645,3.3054e+42
20,1.2,1.1,0.3,2.1036e+43,3.223,1.2982,3.7181e+42
20,1.2,1.1,0.4,2.3579e+43,3.3405,1.327,4.1308e+42
20,1.2,1.1,0.5,2.6122e+43,3.4387,1.3519,4.5436e+42
20,1.2,1.1,0.6,2.8665e+43,3.5219,1.3736,4.9563e+42
20,1.2,1.1,0.7,3.1212e+43,3.593,1.3927,5.369e+42
20,1.2,1.2,0.1,1.5061e+43,2.781,1.194,2.7819e+42
20,1.2,1.2,0.2,1.7507e+43,2.9552,1.2346,3.1731e+42
20,1.2,1.2,0.3,1.9953e+43,3.0976,1.269,3.558e+42
20,1.2,1.2,0.4,2.2399e+43,3.2151,1.2983,3.9638e+42
20,1.2,1.2,0.5,2.4855e+43,3.3132,1.3237,4.3697e+42
20,1.2,1.2,0.6,2.7314e+43,3.3959,1.3457,4.7755e+42
20,1.2,1.2,0.7,2.9772e+43,3.4666,1.3651,5.1814e+42
20,1.2,1.3,0.1,1.4281e+43,2.6703,1.1659,2.6432e+42
20,1.2,1.3,0.2,1.6637e+43,2.8448,1.2072,3.0438e+42
20,1.2,1.3,0.3,1.8998e+43,2.9872,1.2421,3.4445e+42
20,1.2,1.3,0.4,2.137e+43,3.1045,1.272,3.8452e+42
20,1.2,1.3,0.5,2.3741e+43,3.2022,1.2977,4.2459e+42
20,1.2,1.3,0.6,2.6113e+43,3.2844,1.3201,4.6466e+42
20,1.2,1.3,0.7,2.8484e+43,3.3544,1.3397,5.0473e+42
50,1.2,0.8,0.1,9.2988e+42,3.9328,1.5667,1.5869e+42
50,1.2,0.8,0.2,1.2172e+43,4.1485,1.6022,2.0207e+42
50,1.2,0.8,0.3,1.5052e+43,4.2997,1.6276,2.4545e+42
50,1.2,0.8,0.4,1.7945e+43,4.4087,1.6465,2.8883e+42
50,1.2,0.8,0.5,2.0845e+43,4.4902,1.6611,3.3221e+42
50,1.2,0.8,0.6,2.3745e+43,4.553,1.6727,3.7559e+42
50,1.2,0.8,0.7,2.6644e+43,4.6029,1.6821,4.1897e+42
50,1.2,0.9,0.1,8.5883e+42,3.7104,1.5192,1.5165e+42
50,1.2,0.9,0.2,1.1335e+43,3.9371,1.5585,1.9426e+42
50,1.2,0.9,0.3,1.4091e+43,4.0924,1.5862,2.3686e+42
50,1.2,0.9,0.4,1.6849e+43,4.2029,1.6067,2.7947e+42
50,1.2,0.9,0.5,1.9619e+43,4.2848,1.6223,3.2208e+42
50,1.2,0.9,0.6,2.239e+43,4.3476,1.6347,3.6469e+42
50,1.2,0.9,0.7,2.516e+43,4.3972,1.6447,4.073e+42
50,1.2,1.0,0.1,7.9979e+42,3.5236,1.4772,1.4524e+42
50,1.2,1.0,0.2,1.0632e+43,3.7585,1.5199,1.871e+42
50,1.2,1.0,0.3,1.3278e+43,3.9164,1.5496,2.2896e+42
50,1.2,1.0,0.4,1.5924e+43,4.0274,1.5714,2.7082e+42
50,1.2,1.0,0.5,1.8569e+43,4.1092,1.5879,3.1268e+42
50,1.2,1.0,0.6,2.1225e+43,4.1716,1.601,3.5454e+42
50,1.2,1.0,0.7,2.388e+43,4.2207,1.6115,3.9639e+42
50,1.2,1.1,0.1,7.4972e+42,3.3642,1.4397,1.3929e+42
50,1.2,1.1,0.2,1.003e+43,3.605,1.4854,1.8043e+42
50,1.2,1.1,0.3,1.2577e+43,3.7643,1.5168,2.2156e+42
50,1.2,1.1,0.4,1.5124e+43,3.8754,1.5397,2.627e+42
50,1.2,1.1,0.5,1.7672e+43,3.9566,1.5571,3.0384e+42
50,1.2,1.1,0.6,2.0219e+43,4.0183,1.5707,3.4497e+42
50,1.2,1.1,0.7,2.2766e+43,4.0667,1.5816,3.8611e+42
50,1.2,1.2,0.1,7.0653e+42,3.2261,1.4058,1.3368e+42
50,1.2,1.2,0.2,9.5089e+42,3.4712,1.4541,1.7412e+42
50,1.2,1.2,0.3,1.1962e+43,3.6312,1.4871,2.1456e+42
50,1.2,1.2,0.4,1.442e+43,3.7418,1.511,2.55e+42
50,1.2,1.2,0.5,1.6878e+43,3.8222,1.529,2.9544e+42
50,1.2,1.2,0.6,1.9336e+43,3.8831,1.5431,3.3588e+42
50,1.2,1.2,0.7,2.1794e+43,3.9307,1.5544,3.7632e+42
50,1.2,1.3,0.1,6.6896e+42,3.1051,1.3749,1.2834e+42
50,1.2,1.3,0.2,9.0541e+42,3.3533,1.4255,1.6811e+42
50,1.2,1.3,0.3,1.1421e+43,3.5133,1.4599,2.0788e+42
50,1.2,1.3,0.4,1.379e+43,3.623,1.4847,2.4765e+42
50,1.2,1.3,0.5,1.6166e+43,3.7025,1.5034,2.8742e+42
50,1.2,1.3,0.6,1.8541e+43,3.7624,1.5179,3.2719e+42
50,1.2,1.3,0.7,2.0916e+43,3.8092,1.5295,3.6695e+42
0.5,1.8,0.8,0.1,2.9363e+42,5.0649,1.4255,4.1908e+41
0.5,1.8,0.8,0.2,5.8347e+42,5.0449,1.5822,8.5292e+41
0.5,1.8,0.8,0.3,8.7346e+42,5.038,1.6413,1.2878e+42
0.5,1.8,0.8,0.4,1.1635e+43,5.0344,1.6723,1.7227e+42
0.5,1.8,0.8,0.5,1.4534e+43,5.0323,1.6914,2.1576e+42
0.5,1.8,0.8,0.6,1.7434e+43,5.0309,1.7043,2.5925e+42
0.5,1.8,0.8,0.7,2.0334e+43,5.0298,1.7137,3.0274e+42
0.5,1.8,0.9,0.1,2.8047e+42,4.8551,1.3951,4.1052e+41
0.5,1.8,0.9,0.2,5.5751e+42,4.833,1.5504,8.3665e+41
0.5,1.8,0.9,0.3,8.3454e+42,4.8254,1.6089,1.2639e+42
0.5,1.8,0.9,0.4,1.1116e+43,4.8215,1.6397,1.6912e+42
0.5,1.8,0.9,0.5,1.3886e+43,4.8191,1.6586,2.1184e+42
0.5,1.8,0.9,0.6,1.6657e+43,4.8176,1.6714,2.5457e+42
0.5,1.8,0.9,0.7,1.9427e+43,4.8164,1.6807,2.9729e+42
0.5,1.8,1.0,0.1,2.6897e+42,4.6729,1.3679,4.0228e+41
0.5,1.8,1.0,0.2,5.3453e+42,4.6489,1.5219,8.2333e+41
0.5,1.8,1.0,0.3,8.001e+42,4.6406,1.58,1.2408e+42
0.5,1.8,1.0,0.4,1.0657e+43,4.6364,1.6105,1.6606e+42
0.5,1.8,1.0,0.5,1.3312e+43,4.6339,1.6293,2.0805e+42
0.5,1.8,1.0,0.6,1.5968e+43,4.6322,1.642,2.5004e+42
0.5,1.8,1.0,0.7,1.8624e+43,4.631,1.6512,2.9202e+42
0.5,1.8,1.1,0.1,2.5863e+42,4.5123,1.3431,3.9435e+41
0.5,1.8,1.1,0.2,5.1387e+42,4.4866,1.496,8.0836e+41
0.5,1.8,1.1,0.3,7.6912e+42,4.4777,1.5537,1.2185e+42
0.5,1.8,1.1,0.4,1.0244e+43,4.4733,1.5841,1.6312e+42
0.5,1.8,1.1,0.5,1.2796e+43,4.4706,1.6027,2.044e+42
0.5,1.8,1.1,0.6,1.5349e+43,4.4687,1.6154,2.4567e+42
0.5,1.8,1.1,0.7,1.7901e+43,4.4674,1.6245,2.8694e+42
0.5,1.8,1.2,0.1,2.4921e+42,4.369,1.3204,3.8694e+41
0.5,1.8,1.2,0.2,4.9504e+42,4.3419,1.4723,7.9398e+41
0.5,1.8,1.2,0.3,7.4088e+42,4.3325,1.5297,1.2012e+42
0.5,1.8,1.2,0.4,9.8671e+42,4.3278,1.5599,1.603e+42
0.5,1.8,1.2,0.5,1.2325e+43,4.3249,1.5784,2.0088e+42
0.5,1.8,1.2,0.6,1.4784e+43,4.323,1.591,2.4147e+42
0.5,1.8,1.2,0.7,1.7242e+43,4.3216,1.6001,2.8205e+42
0.5,1.8,1.3,0.1,2.4068e+42,4.2401,1.2994,3.8085e+41
0.5,1.8,1.3,0.2,4.7821e+42,4.2115,1.4505,7.8019e+41
0.5,1.8,1.3,0.3,7.1574e+42,4.2017,1.5076,1.1809e+42
0.5,1.8,1.3,0.4,9.5326e+42,4.1968,1.5375,1.5816e+42
0.5,1.8,1.3,0.5,1.1908e+43,4.1938,1.556,1.975e+42
0.5,1.8,1.3,0.6,1.4283e+43,4.1918,1.5686,2.3743e+42
0.5,1.8,1.3,0.7,1.6658e+43,4.1903,1.5776,2.7735e+42
5.5,1.8,0.8,0.1,7.7494e+42,1.9298,0.52484,5.8953e+41
5.5,1.8,0.8,0.2,9.9152e+42,2.2224,0.59574,9.226e+41
5.5,1.8,0.8,0.3,1.2568e+43,2.6838,0.67626,1.3248e+42
5.5,1.8,0.8,0.4,1.5348e+43,3.0964,0.75346,1.7248e+42
5.5,1.8,0.8,0.5,1.8186e+43,3.4189,0.82366,2.1225e+42
5.5,1.8,0.8,0.6,2.1035e+43,3.6646,0.88642,2.5611e+42
5.5,1.8,0.8,0.7,2.3912e+43,3.853,0.94226,2.9554e+42
5.5,1.8,0.9,0.1,7.4629e+42,1.8873,0.51311,5.4075e+41
5.5,1.8,0.9,0.2,9.5082e+42,2.138,0.58037,8.67e+41
5.5,1.8,0.9,0.3,1.2039e+43,2.5733,0.65852,1.2231e+42
5.5,1.8,0.9,0.4,1.4689e+43,2.9698,0.73403,1.6148e+42
5.5,1.8,0.9,0.5,1.7398e+43,3.281,0.80296,2.0041e+42
5.5,1.8,0.9,0.6,2.012e+43,3.5179,0.86469,2.4354e+42
5.5,1.8,0.9,0.7,2.2865e+43,3.6993,0.91968,2.8667e+42
5.5,1.8,1.0,0.1,7.2099e+42,1.857,0.50247,4.962e+41
5.5,1.8,1.0,0.2,9.1498e+42,2.069,0.56636,7.7771e+41
5.5,1.8,1.0,0.3,1.157e+43,2.4799,0.64232,1.1656e+42
5.5,1.8,1.0,0.4,1.4109e+43,2.8616,0.7163,1.5511e+42
5.5,1.8,1.0,0.5,1.6701e+43,3.1624,0.78408,1.934e+42
5.5,1.8,1.0,0.6,1.9313e+43,3.3915,0.84489,2.3141e+42
5.5,1.8,1.0,0.7,2.194e+43,3.5667,0.89912,2.7383e+42
5.5,1.8,1.1,0.1,6.9848e+42,1.8369,0.49275,4.5531e+41
5.5,1.8,1.1,0.2,8.8304e+42,2.0126,0.55348,7.3062e+41
5.5,1.8,1.1,0.3,1.1151e+43,2.4002,0.62741,1.0719e+42
5.5,1.8,1.1,0.4,1.3591e+43,2.768,0.69999,1.4498e+42
5.5,1.8,1.1,0.5,1.6076e+43,3.0592,0.76672,1.8249e+42
5.5,1.8,1.1,0.6,1.8591e+43,3.2811,0.8267,2.2433e+42
5.5,1.8,1.1,0.7,2.1111e+43,3.4505,0.88025,2.6145e+42
5.5,1.8,1.2,0.1,6.7814e+42,1.8254,0.48381,3.8522e+41
5.5,1.8,1.2,0.2,8.5421e+42,1.9666,0.54158,6.8724e+41
5.5,1.8,1.2,0.3,1.0772e+43,2.3316,0.61361,1.0229e+42
5.5,1.8,1.2,0.4,1.3125e+43,2.6861,0.68488,1.352e+42
5.5,1.8,1.2,0.5,1.5517e+43,2.9684,0.75064,1.7649e+42
5.5,1.8,1.2,0.6,1.7938e+43,3.1836,0.80986,2.1316e+42
5.5,1.8,1.2,0.7,2.036e+43,3.3477,0.86279,2.513e+42
5.5,1.8,1.3,0.1,6.597e+42,1.8213,0.47555,3.4722e+41
5.5,1.8,1.3,0.2,8.2801e+42,1.9294,0.53052,6.0818e+41
5.5,1.8,1.3,0.3,1.0429e+43,2.2723,0.60075,9.3639e+41
5.5,1.8,1.3,0.4,1.2699e+43,2.614,0.6708,1.3018e+42
5.5,1.8,1.3,0.5,1.5011e+43,2.8877,0.73566,1.6644e+42
5.5,1.8,1.3,0.6,1.7342e+43,3.0966,0.79418,2.024e+42
5.5,1.8,1.3,0.7,1.969e+43,3.2558,0.84654,2.4296e+42
10,1.8,0.8,0.1,1.176e+43,2.4229,0.85002,1.6466e+42
10,1.8,0.8,0.2,1.4082e+43,2.6358,0.90902,1.9998e+42
10,1.8,0.8,0.3,1.6674e+43,2.8779,0.96652,2.4384e+42
10,1.8,0.8,0.4,1.9393e+43,3.1061,1.0197,2.83e+42
10,1.8,0.8,0.5,2.2175e+43,3.3065,1.0678,3.2677e+42
10,1.8,0.8,0.6,2.4997e+43,3.4779,1.1111,3.6909e+42
10,1.8,0.8,0.7,2.7835e+43,3.6234,1.1499,4.0921e+42
10,1.8,0.9,0.1,1.1176e+43,2.314,0.82839,1.5296e+42
10,1.8,0.9,0.2,1.3397e+43,2.5187,0.88612,1.9181e+42
10,1.8,0.9,0.3,1.5874e+43,2.7542,0.94277,2.3036e+42
10,1.8,0.9,0.4,1.8471e+43,2.9765,0.99529,2.7338e+42
10,1.8,0.9,0.5,2.1129e+43,3.1713,1.0429,3.1163e+42
10,1.8,0.9,0.6,2.3826e+43,3.3376,1.0857,3.5467e+42
10,1.8,0.9,0.7,2.6535e+43,3.4784,1.1242,3.9771e+42
10,1.8,1.0,0.1,1.067e+43,2.2213,0.80869,1.4614e+42
10,1.8,1.0,0.2,1.2797e+43,2.4187,0.86527,1.7972e+42
10,1.8,1.0,0.3,1.5171e+43,2.6483,0.92113,2.1739e+42
10,1.8,1.0,0.4,1.7665e+43,2.8651,0.97308,2.5981e+42
10,1.8,1.0,0.5,2.0208e+43,3.0549,1.0202,2.9703e+42
10,1.8,1.0,0.6,2.2797e+43,3.2165,1.0627,3.3936e+42
10,1.8,1.0,0.7,2.5389e+43,3.3531,1.1007,3.8168e+42
10,1.8,1.1,0.1,1.0224e+43,2.1415,0.79059,1.3545e+42
10,1.8,1.1,0.2,1.2266e+43,2.3322,0.84609,1.7281e+42
10,1.8,1.1,0.3,1.455e+43,2.5563,0.90125,2.0986e+42
10,1.8,1.1,0.4,1.6949e+43,2.7682,0.95267,2.4656e+42
10,1.8,1.1,0.5,1.9397e+43,2.9534,0.99941,2.883e+42
10,1.8,1.1,0.6,2.1881e+43,3.1107,1.0415,3.2452e+42
10,1.8,1.1,0.7,2.4375e+43,3.2433,1.0793,3.6615e+42
10,1.8,1.2,0.1,9.8265e+42,2.0724,0.77384,1.2966e+42
10,1.8,1.2,0.2,1.1792e+43,2.2568,0.82834,1.6161e+42
10,1.8,1.2,0.3,1.3996e+43,2.4757,0.88284,1.9783e+42
10,1.8,1.2,0.4,1.6308e+43,2.6829,0.93378,2.3725e+42
10,1.8,1.2,0.5,1.867e+43,2.8637,0.98015,2.7476e+42
10,1.8,1.2,0.6,2.1056e+43,3.017,1.0219,3.1584e+42
10,1.8,1.2,0.7,2.3471e+43,3.146,1.0594,3.5107e+42
10,1.8,1.3,0.1,9.4689e+42,2.012,0.75824,1.1969e+42
10,1.8,1.3,0.2,1.1365e+43,2.1904,0.8118,1.5516e+42
10,1.8,1.3,0.3,1.3496e+43,2.4044,0.86569,1.9069e+42
10,1.8,1.3,0.4,1.5727e+43,2.6071,0.91619,2.2668e+42
10,1.8,1.3,0.5,1.801e+43,2.7839,0.96221,2.616e+42
10,1.8,1.3,0.6,2.0317e+43,2.9334,1.0037,3.0205e+42
10,1.8,1.3,0.7,2.2647e+43,3.0591,1.0409,3.425e+42
12,1.8,0.8,0.1,1.2426e+43,2.6425,0.95407,1.8601e+42
12,1.8,0.8,0.2,1.49e+43,2.8637,1.0138,2.2588e+42
12,1.8,0.8,0.3,1.7569e+43,3.0885,1.0691,2.6965e+42
12,1.8,0.8,0.4,2.0323e+43,3.2912,1.1188,3.1175e+42
12,1.8,0.8,0.5,2.3119e+43,3.4662,1.163,3.5283e+42
12,1.8,0.8,0.6,2.5956e+43,3.6152,1.2022,3.9651e+42
12,1.8,0.8,0.7,2.8794e+43,3.7418,1.237,4.402e+42
12,1.8,0.9,0.1,1.1756e+43,2.515,0.92882,1.7798e+42
12,1.8,0.9,0.2,1.4121e+43,2.7311,0.98778,2.1716e+42
12,1.8,0.9,0.3,1.6673e+43,2.9517,1.0426,2.5604e+42
12,1.8,0.9,0.4,1.9306e+43,3.1503,1.0919,2.9908e+42
12,1.8,0.9,0.5,2.198e+43,3.3213,1.1358,3.3868e+42
12,1.8,0.9,0.6,2.4689e+43,3.4663,1.1747,3.8046e+42
12,1.8,0.9,0.7,2.7398e+43,3.5891,1.2093,4.234e+42
12,1.8,1.0,0.1,1.1177e+43,2.4065,0.90591,1.6669e+42
12,1.8,1.0,0.2,1.3445e+43,2.6179,0.96416,2.0499e+42
12,1.8,1.0,0.3,1.5893e+43,2.8345,1.0185,2.4741e+42
12,1.8,1.0,0.4,1.8419e+43,3.0293,1.0675,2.8529e+42
12,1.8,1.0,0.5,2.0986e+43,3.1965,1.1111,3.2761e+42
12,1.8,1.0,0.6,2.3578e+43,3.3379,1.1499,3.6699e+42
12,1.8,1.0,0.7,2.6182e+43,3.4573,1.1842,4.0723e+42
12,1.8,1.1,0.1,1.067e+43,2.313,0.88491,1.588e+42
12,1.8,1.1,0.2,1.2852e+43,2.5199,0.9425,1.9605e+42
12,1.8,1.1,0.3,1.5204e+43,2.7328,0.99647,2.3496e+42
12,1.8,1.1,0.4,1.7633e+43,2.9239,1.0452,2.7194e+42
12,1.8,1.1,0.5,2.0106e+43,3.0875,1.0886,3.1358e+42
12,1.8,1.1,0.6,2.2591e+43,3.2255,1.1271,3.5521e+42
12,1.8,1.1,0.7,2.5107e+43,3.3418,1.1613,3.9617e+42
12,1.8,1.2,0.1,1.0221e+43,2.2316,0.86553,1.4953e+42
12,1.8,1.2,0.2,1.2325e+43,2.4342,0.9225,1.8638e+42
12,1.8,1.2,0.3,1.4589e+43,2.6434,0.97609,2.2287e+42
12,1.8,1.2,0.4,1.693e+43,2.8311,1.0245,2.6395e+42
12,1.8,1.2,0.5,1.9316e+43,2.9913,1.0677,2.9995e+42
12,1.8,1.2,0.6,2.1718e+43,3.1262,1.106,3.4092e+42
12,1.8,1.2,0.7,2.414e+43,3.2395,1.1401,3.8189e+42
12,1.8,1.3,0.1,9.8196e+42,2.1601,0.84751,1.3938e+42
12,1.8,1.3,0.2,1.1853e+43,2.3586,0.90391,1.7542e+42
12,1.8,1.3,0.3,1.4042e+43,2.5643,0.95715,2.1204e+42
12,1.8,1.3,0.4,1.6306e+43,2.7486,1.0054,2.5154e+42
12,1.8,1.3,0.5,1.86e+43,2.9056,1.0483,2.9199e+42
12,1.8,1.3,0.6,2.093e+43,3.0374,1.0865,3.2702e+42
12,1.8,1.3,0.7,2.326e+43,3.148,1.1204,3.6735e+42
15,1.8,0.8,0.1,1.2695e+43,2.9137,1.0759,2.0379e+42
15,1.8,0.8,0.2,1.5344e+43,3.1504,1.1371,2.4429e+42
15,1.8,0.8,0.3,1.81e+43,3.3636,1.1906,2.8797e+42
15,1.8,0.8,0.4,2.0908e+43,3.5448,1.2368,3.3166e+42
15,1.8,0.8,0.5,2.3745e+43,3.6964,1.2768,3.7396e+42
15,1.8,0.8,0.6,2.6591e+43,3.8233,1.3115,4.1526e+42
15,1.8,0.8,0.7,2.9468e+43,3.93,1.3419,4.5886e+42
15,1.8,0.9,0.1,1.195e+43,2.7646,1.0463,1.9224e+42
15,1.8,0.9,0.2,1.4481e+43,2.9988,1.1073,2.3528e+42
15,1.8,0.9,0.3,1.7115e+43,3.2097,1.1606,2.7478e+42
15,1.8,0.9,0.4,1.98e+43,3.3883,1.2068,3.1772e+42
15,1.8,0.9,0.5,2.2509e+43,3.5371,1.2467,3.6066e+42
15,1.8,0.9,0.6,2.5235e+43,3.6611,1.2814,4.036e+42
15,1.8,0.9,0.7,2.798e+43,3.7651,1.3118,4.4246e+42
15,1.8,1.0,0.1,1.131e+43,2.6377,1.0194,1.8125e+42
15,1.8,1.0,0.2,1.3736e+43,2.8694,1.0803,2.2357e+42
15,1.8,1.0,0.3,1.6262e+43,3.0779,1.1336,2.6218e+42
15,1.8,1.0,0.4,1.884e+43,3.2539,1.1797,3.0439e+42
15,1.8,1.0,0.5,2.1431e+43,3.4,1.2196,3.466e+42
15,1.8,1.0,0.6,2.4054e+43,3.5214,1.2542,3.8882e+42
15,1.8,1.0,0.7,2.6682e+43,3.6228,1.2845,4.3104e+42
15,1.8,1.1,0.1,1.0752e+43,2.5284,0.99499,1.7424e+42
15,1.8,1.1,0.2,1.3085e+43,2.7575,1.0556,2.123e+42
15,1.8,1.1,0.3,1.5513e+43,2.9635,1.1089,2.5393e+42
15,1.8,1.1,0.4,1.7993e+43,3.137,1.155,2.9152e+42
15,1.8,1.1,0.5,2.0491e+43,3.2805,1.1948,3.3304e+42
15,1.8,1.1,0.6,2.3011e+43,3.3993,1.2295,3.7456e+42
15,1.8,1.1,0.7,2.5531e+43,3.4983,1.2597,4.1609e+42
15,1.8,1.2,0.1,1.0261e+43,2.4332,0.97248,1.6415e+42
15,1.8,1.2,0.2,1.2508e+43,2.6595,1.0329,2.0136e+42
15,1.8,1.2,0.3,1.4852e+43,2.8631,1.0861,2.4233e+42
15,1.8,1.2,0.4,1.7238e+43,3.034,1.1322,2.833e+42
15,1.8,1.2,0.5,1.9654e+43,3.175,1.172,3.1989e+42
15,1.8,1.2,0.6,2.2075e+43,3.2913,1.2066,3.6074e+42
15,1.8,1.2,0.7,2.4502e+43,3.3881,1.2369,4.0159e+42
15,1.8,1.3,0.1,9.8238e+42,2.3495,0.95163,1.5432e+42
15,1.8,1.3,0.2,1.1995e+43,2.573,1.0119,1.9477e+42
15,1.8,1.3,0.3,1.4262e+43,2.7741,1.065,2.3104e+42
15,1.8,1.3,0.4,1.6567e+43,2.9424,1.1111,2.7137e+42
15,1.8,1.3,0.5,1.8897e+43,3.0809,1.1509,3.117e+42
15,1.8,1.3,0.6,2.1234e+43,3.1949,1.1855,3.473e+42
15,1.8,1.3,0.7,2.3591e+43,3.2895,1.2157,3.8751e+42
20,1.8,0.8,0.1,1.2185e+43,3.2424,1.218,2.0194e+42
20,1.8,0.8,0.2,1.499e+43,3.4977,1.2808,2.4553e+42
20,1.8,0.8,0.3,1.7827e+43,3.7,1.3317,2.8912e+42
20,1.8,0.8,0.4,2.0703e+43,3.86,1.3735,3.3271e+42
20,1.8,0.8,0.5,2.358e+43,3.988,1.4082,3.763e+42
20,1.8,0.8,0.6,2.6457e+43,4.092,1.4375,4.1989e+42
20,1.8,0.8,0.7,2.9334e+43,4.1778,1.4625,4.6348e+42
20,1.8,0.9,0.1,1.1403e+43,3.0687,1.1831,1.9384e+42
20,1.8,0.9,0.2,1.4083e+43,3.324,1.2464,2.3431e+42
20,1.8,0.9,0.3,1.6795e+43,3.5256,1.2978,2.7715e+42
20,1.8,0.9,0.4,1.9541e+43,3.6842,1.3399,3.1999e+42
20,1.8,0.9,0.5,2.2286e+43,3.8105,1.3749,3.6282e+42
20,1.8,0.9,0.6,2.5032e+43,3.9127,1.4044,4.0566e+42
20,1.8,0.9,0.7,2.7791e+43,3.9968,1.4295,4.4849e+42
20,1.8,1.0,0.1,1.0739e+43,2.9213,1.1518,1.8411e+42
20,1.8,1.0,0.2,1.3307e+43,3.1761,1.2156,2.2525e+42
20,1.8,1.0,0.3,1.5911e+43,3.3766,1.2673,2.658e+42
20,1.8,1.0,0.4,1.8538e+43,3.5336,1.3097,3.0791e+42
20,1.8,1.0,0.5,2.1166e+43,3.6581,1.3449,3.5001e+42
20,1.8,1.0,0.6,2.3806e+43,3.7586,1.3746,3.9212e+42
20,1.8,1.0,0.7,2.6455e+43,3.8409,1.3999,4.3422e+42
20,1.8,1.1,0.1,1.0165e+43,2.7944,1.1233,1.7479e+42
20,1.8,1.1,0.2,1.2632e+43,3.0482,1.1876,2.1631e+42
20,1.8,1.1,0.3,1.5139e+43,3.2474,1.2396,2.5702e+42
20,1.8,1.1,0.4,1.7659e+43,3.4027,1.2823,2.9631e+42
20,1.8,1.1,0.5,2.019e+43,3.5254,1.3178,3.3771e+42
20,1.8,1.1,0.6,2.2733e+43,3.624,1.3476,3.7911e+42
20,1.8,1.1,0.7,2.5276e+43,3.7047,1.3729,4.2051e+42
20,1.8,1.2,0.1,9.6618e+42,2.6839,1.0972,1.6579e+42
20,1.8,1.2,0.2,1.2037e+43,2.9364,1.1619,2.0664e+42
20,1.8,1.2,0.3,1.4455e+43,3.134,1.2143,2.4749e+42
20,1.8,1.2,0.4,1.6884e+43,3.2875,1.2572,2.8834e+42
20,1.8,1.2,0.5,1.9329e+43,3.4083,1.2928,3.2583e+42
20,1.8,1.2,0.6,2.1775e+43,3.5052,1.3228,3.6655e+42
20,1.8,1.2,0.7,2.4221e+43,3.5841,1.3483,4.0727e+42
20,1.8,1.3,0.1,9.2162e+42,2.5868,1.0732,1.5821e+42
20,1.8,1.3,0.2,1.1512e+43,2.8377,1.1381,1.9725e+42
20,1.8,1.3,0.3,1.3843e+43,3.0334,1.1909,2.3745e+42
20,1.8,1.3,0.4,1.6197e+43,3.185,1.234,2.7766e+42
20,1.8,1.3,0.5,1.8553e+43,3.304,1.2698,3.1786e+42
20,1.8,1.3,0.6,2.0909e+43,3.3991,1.2999,3.5436e+42
20,1.8,1.3,0.7,2.3277e+43,3.4764,1.3255,3.9443e+42
50,1.8,0.8,0.1,7.5261e+42,3.9821,1.5309,1.2589e+42
50,1.8,0.8,0.2,1.0426e+43,4.2458,1.5851,1.6927e+42
50,1.8,0.8,0.3,1.3326e+43,4.4051,1.6195,2.1266e+42
50,1.8,0.8,0.4,1.6226e+43,4.5109,1.6433,2.5604e+42
50,1.8,0.8,0.5,1.9126e+43,4.5861,1.6606,2.9942e+42
50,1.8,0.8,0.6,2.2026e+43,4.6421,1.6739,3.428e+42
50,1.8,0.8,0.7,2.4925e+43,4.6855,1.6843,3.8618e+42
50,1.8,0.9,0.1,6.9952e+42,3.7701,1.4873,1.2061e+42
50,1.8,0.9,0.2,9.7656e+42,4.0397,1.5446,1.6322e+42
50,1.8,0.9,0.3,1.2536e+43,4.2004,1.5808,2.0583e+42
50,1.8,0.9,0.4,1.5306e+43,4.3062,1.6056,2.4844e+42
